chr	strand	start	end	gene_id	gene_symbol	omega
16	+	74377878	74392080	ENSG00000196436.8	NPIPB15	0
19	-	37411155	37469275	ENSG00000196437.10	ZNF569	6.30524
X	+	101418287	101533459	ENSG00000196440.11	ARMCX4	0
1	-	37802944	37808185	ENSG00000196449.3	YRDC	28.5293
7	-	149431363	149461123	ENSG00000196453.7	ZNF777	3.65195
3	-	130678935	130746829	ENSG00000196455.7	PIK3R4	32.3348
7	+	150368790	150410597	ENSG00000196456.10	ZNF775	7.83686
12	-	132918308	132956306	ENSG00000196458.10	ZNF605	0.659793
X	-	13712244	13734635	ENSG00000196459.13	TRAPPC2	8.64887
2	-	101397361	101474703	ENSG00000196460.12	RFX8	0
12	+	56152256	56159647	ENSG00000196465.10	MYL6B	32.5291
19	-	12390016	12401271	ENSG00000196466.10	ZNF799	4.1572
X	+	77447405	77457278	ENSG00000196468.7	FGF16	0
16	-	48356364	48448402	ENSG00000196470.11	SIAH1	14.618
4	-	79406352	79408293	ENSG00000196475.5	GK2	0
20	-	270863	290778	ENSG00000196476.11	C20orf96	1.06802
1	-	216503246	217137755	ENSG00000196482.16	ESRRG	0
14	-	24180219	24188964	ENSG00000196497.15	IPO4	28.8562
12	-	124324415	124567589	ENSG00000196498.13	NCOR2	40.7885
16	-	28605196	28623625	ENSG00000196502.11	SULT1A1	0
4	+	56505343	56524448	ENSG00000196503.2	ARL9	0.10927
2	-	152651593	152717997	ENSG00000196504.15	PRPF40A	128.653
1	-	117863485	117929630	ENSG00000196505.10	GDAP2	9.26424
X	+	103607451	103629690	ENSG00000196507.10	TCEAL3	17.4707
12	-	110372900	110403730	ENSG00000196510.12	ANAPC7	31.1268
7	-	144451941	144836395	ENSG00000196511.13	TPK1	1.76443
1	-	43991500	44031467	ENSG00000196517.11	SLC6A9	0.578476
4	-	7758714	7939926	ENSG00000196526.10	AFAP1	0.524035
12	-	56712428	56731628	ENSG00000196531.10	NACA	580.2
17	-	29071124	29180412	ENSG00000196535.15	MYO18A	11.1352
1	+	248473351	248474307	ENSG00000196539.3	OR2T3	0.0114573
3	-	161344792	161372880	ENSG00000196542.8	SPTSSB	0
17	-	8188333	8190907	ENSG00000196544.7	BORCS6	17.2013
15	+	90902218	90922584	ENSG00000196547.14	MAN2A2	11.0731
1	-	206186179	206204414	ENSG00000196550.10	FAM72A	12.2055
14	+	66486354	66498553	ENSG00000196553.14	LINC00238	0
16	+	1153121	1221772	ENSG00000196557.11	CACNA1H	0
20	-	47656348	47786616	ENSG00000196562.14	SULF2	0.177947
11	-	5248274	5645789	ENSG00000196565.12	HBG2	0
6	+	128883141	129516569	ENSG00000196569.11	LAMA2	0.0570264
5	-	177400107	177400636	ENSG00000196570.2	PFN3	0
22	-	50274979	50307627	ENSG00000196576.14	PLXNB2	11.9203
3	+	98087173	98088102	ENSG00000196578.4	OR5AC2	0
1	+	4654732	4792534	ENSG00000196581.10	AJAP1	0
7	-	152644779	152676165	ENSG00000196584.2	XRCC2	4.18882
6	+	75749192	75919537	ENSG00000196586.13	MYO6	14.2553
22	-	40410281	40636702	ENSG00000196588.14	MKL1	37.4161
19	-	7018969	7021450	ENSG00000196589.6	CTB-25J19.1	0
6	-	113933028	114011308	ENSG00000196591.11	HDAC2	138.503
9	-	96816472	96875623	ENSG00000196597.11	ZNF782	2.68635
11	-	63163776	63229652	ENSG00000196600.12	SLC22A25	0
2	-	130074030	130129222	ENSG00000196604.12	POTEF	0.00735014
19	-	9751993	9793180	ENSG00000196605.7	ZNF846	1.63981
11	-	102789920	102798160	ENSG00000196611.4	MMP1	0
4	-	99304964	99321401	ENSG00000196616.12	ADH1B	0.0356904
4	-	68646630	68670628	ENSG00000196620.9	UGT2B15	0.192583
18	-	55222198	55664787	ENSG00000196628.14	TCF4	29.7966
X	-	54192823	54358642	ENSG00000196632.10	WNK3	0.156222
7	+	97116590	97181763	ENSG00000196636.7	SDHAF3	7.89792
3	+	11137093	11263557	ENSG00000196639.6	HRH1	0.0285815
9	+	136807943	136841187	ENSG00000196642.17	RABL6	71.851
19	+	12163064	12189881	ENSG00000196646.11	ZNF136	14.2377
7	+	99504651	99534700	ENSG00000196652.11	ZKSCAN5	0
3	+	44712643	44723831	ENSG00000196653.11	ZNF502	0
11	+	119018432	119025454	ENSG00000196655.10	TRAPPC4	20.4197
2	-	177548998	177553014	ENSG00000196659.9	TTC30B	5.91118
1	-	219685427	219958647	ENSG00000196660.10	SLC30A10	0
11	-	124396382	124397368	ENSG00000196661.3	OR8B3	0
14	+	102362963	102502481	ENSG00000196663.15	TECPR2	6.94461
X	+	12867083	12890380	ENSG00000196664.4	TLR7	72.4362
11	+	47586693	47589194	ENSG00000196666.4	FAM180B	0.00736467
5	-	180847611	180861285	ENSG00000196670.13	ZFP62	7.76582
16	-	20780193	20900349	ENSG00000196678.13	ERI2	11.0547
7	-	22812628	22822852	ENSG00000196683.10	TOMM7	157.002
19	+	16134028	16158575	ENSG00000196684.12	HSH2D	22.4147
17	-	3565444	3609411	ENSG00000196689.11	TRPV1	1.55862
10	-	42574185	42638568	ENSG00000196693.14	ZNF33B	8.11723
20	-	63956702	63969865	ENSG00000196700.8	ZNF512B	0
17	+	68247574	68257164	ENSG00000196704.11	AMZ2	57.2424
19	+	21142024	21196053	ENSG00000196705.8	ZNF431	4.6419
8	-	52534037	52565507	ENSG00000196711.8	FAM150A	0
17	+	31094927	31382116	ENSG00000196712.16	NF1	26.8028
7	+	65873267	65959563	ENSG00000196715.5	VKORC1L1	53.1318
19	-	57921884	57935393	ENSG00000196724.12	ZNF418	0.263193
9	+	87497228	87708633	ENSG00000196730.12	DAPK1	4.622
1	+	152811971	152813109	ENSG00000196734.8	LCE1B	0.0619404
6	+	32628179	32647062	ENSG00000196735.11	HLA-DQA1	165.59
9	+	114155560	114312511	ENSG00000196739.14	COL27A1	0.171857
5	+	151212150	151270440	ENSG00000196743.8	GM2A	205.026
6	+	27808199	27808701	ENSG00000196747.4	HIST1H2AI	0.463091
6	+	35776594	35779552	ENSG00000196748.9	CLPSL2	0
1	-	153561108	153567890	ENSG00000196754.10	S100A2	0
19	+	11925068	11950773	ENSG00000196757.7	ZNF700	13.4621
X	+	83508250	83512127	ENSG00000196767.6	POU3F4	0
1	-	247814800	247815729	ENSG00000196772.3	OR14A16	0
3	-	108043298	108091025	ENSG00000196776.14	CD47	64.7407
11	+	4488879	4489908	ENSG00000196778.2	OR52K1	0
9	-	81583683	81689305	ENSG00000196781.14	TLE1	0
4	-	139716753	140154184	ENSG00000196782.12	MAML3	0.0508436
6	+	27133042	27135291	ENSG00000196787.3	HIST1H2AG	1.60456
14	-	30893799	31026401	ENSG00000196792.11	STRN3	14.503
10	-	43556344	43574618	ENSG00000196793.13	ZNF239	0.0371368
5	+	148169733	148175398	ENSG00000196800.6	SPINK14	0
1	-	153070224	153070840	ENSG00000196805.7	SPRR2B	0
2	+	232539727	232546403	ENSG00000196811.11	CHRNG	0.0213849
6	+	28124560	28130082	ENSG00000196812.4	ZSCAN16	1.5856
9	+	126326849	126507041	ENSG00000196814.14	MVB12B	0
6	-	34587288	34696859	ENSG00000196821.9	C6orf106	221.203
19	-	12461559	12551474	ENSG00000196826.7	CTD-2192J16.17	0
14	+	20197336	20198446	ENSG00000196832.3	OR11G2	0
2	-	130459455	130509666	ENSG00000196834.11	POTEI	0.204215
20	-	44619522	44652233	ENSG00000196839.12	ADA	68.7828
2	+	96536743	96552638	ENSG00000196843.15	ARID5A	45.6232
11	-	125776113	125778819	ENSG00000196844.8	PATE2	0.0174788
12	-	110533245	110583320	ENSG00000196850.5	PPTC7	98.2285
17	-	40958417	40966892	ENSG00000196859.7	KRT39	0
14	+	58395916	58408701	ENSG00000196860.7	TOMM20L	0
2	+	107826937	107890841	ENSG00000196862.9	RGPD4	0
10	+	113854661	113917194	ENSG00000196865.4	NHLRC2	27.8956
6	-	26198851	26199243	ENSG00000196866.2	HIST1H2AD	0
19	+	56538948	56556810	ENSG00000196867.7	ZFP28	0
2	-	98793846	98936259	ENSG00000196872.11	KIAA1211L	0
9	+	68232003	68300015	ENSG00000196873.15	CBWD3	0
12	+	51590266	51812864	ENSG00000196876.14	SCN8A	0
1	-	209614870	209652466	ENSG00000196878.13	LAMB3	1.063
1	+	228458107	228460470	ENSG00000196890.4	HIST3H2BB	0.202818
5	+	126631722	126636287	ENSG00000196900.4	TEX43	0
6	+	116681187	116741866	ENSG00000196911.10	KPNA5	2.43301
2	-	97492663	97589965	ENSG00000196912.12	ANKRD36B	0
11	+	120336914	120489936	ENSG00000196914.8	ARHGEF12	26.7214
12	-	122726076	122730843	ENSG00000196917.5	HCAR1	0.494063
5	-	177483394	177497606	ENSG00000196923.13	PDLIM7	8.17839
X	-	154348524	154374638	ENSG00000196924.14	FLNA	64.3882
10	-	61406643	61453450	ENSG00000196932.11	TMEM26	0
12	+	63844293	64162221	ENSG00000196935.8	SRGAP1	1.44263
7	-	121348851	121396364	ENSG00000196937.10	FAM3C	73.5949
14	+	24299862	24309124	ENSG00000196943.12	NOP9	24.6533
1	+	248361581	248362627	ENSG00000196944.3	OR2T4	0
12	+	8138137	8188537	ENSG00000196946.9	ZNF705A	0
2	+	195575977	195737702	ENSG00000196950.13	SLC39A10	8.22637
11	-	104942866	104969436	ENSG00000196954.13	CASP4	15.2728
19	+	49766968	49807113	ENSG00000196961.12	AP2A1	70.5029
19	-	37106734	37172741	ENSG00000196967.10	ZNF585A	11.0912
10	+	73772291	73780251	ENSG00000196968.10	FUT11	2.95295
X	-	135094987	135098634	ENSG00000196972.8	SMIM10L2B	0
2	+	69644425	69827100	ENSG00000196975.15	ANXA4	49.8118
X	-	154477769	154479257	ENSG00000196976.7	LAGE3	11.0596
3	-	122412332	122416051	ENSG00000196981.3	WDR5B	5.30851
9	-	133578415	133586197	ENSG00000196990.8	FAM163B	0
16	+	28751787	28772807	ENSG00000196993.8	NPIPB9	0
X	-	49071470	49101170	ENSG00000196998.17	WDR45	7.3063
16	+	21597218	21657473	ENSG00000197006.13	METTL9	35.3963
7	+	64794388	64833681	ENSG00000197008.9	ZNF138	3.95675
19	+	21496682	21556270	ENSG00000197013.9	ZNF429	0.523426
19	+	56567511	56588911	ENSG00000197016.11	ZNF470	2.80069
19	-	40421592	40426025	ENSG00000197019.4	SERTAD1	8.48237
19	-	21722766	21767628	ENSG00000197020.10	ZNF100	14.1141
X	-	149929527	149938811	ENSG00000197021.8	CXorf40B	17.2076
7	+	149126416	149182802	ENSG00000197024.8	ZNF398	2.29182
7	+	99616946	99632407	ENSG00000197037.10	ZSCAN25	4.03444
5	-	151100712	151157882	ENSG00000197043.13	ANXA6	611.168
19	+	11767000	11784078	ENSG00000197044.10	ZNF441	6.59891
14	-	54474484	54489196	ENSG00000197045.12	GMFB	66.3336
18	+	45825512	45844080	ENSG00000197046.11	SIGLEC15	0.121362
19	+	37007857	37130314	ENSG00000197050.10	ZNF420	4.89482
19	+	11965037	11980381	ENSG00000197054.11	ZNF763	1.03708
1	+	35059786	35115859	ENSG00000197056.9	ZMYM1	0
4	+	36281622	36345756	ENSG00000197057.8	DTHD1	0
6	+	26103876	26104310	ENSG00000197061.4	HIST1H4C	0
6	+	28267010	28278224	ENSG00000197062.11	ZSCAN26	10.1145
17	-	81918270	81927714	ENSG00000197063.10	MAFG	24.0332
9	+	137605654	137615360	ENSG00000197070.13	ARRDC1	4.40534
22	+	24952730	25197448	ENSG00000197077.13	KIAA1671	0.358481
17	-	41476689	41481140	ENSG00000197079.8	KRT35	0
6	+	159969099	160113507	ENSG00000197081.12	IGF2R	97.0215
1	-	152804835	152806628	ENSG00000197084.5	LCE1C	0
7	-	100159244	100168750	ENSG00000197093.10	GAL3ST4	2.28743
14	+	101964528	102050792	ENSG00000197102.10	DYNC1H1	18.3574
1	+	110150486	110202202	ENSG00000197106.6	SLC6A17	0
19	-	39243553	39245129	ENSG00000197110.8	IFNL3	0
12	+	53452102	53481162	ENSG00000197111.15	PCBP2	460.943
20	+	63707465	63736142	ENSG00000197114.11	ZGPAT	15.5195
14	-	100291111	100306547	ENSG00000197119.12	SLC25A29	3.62067
2	-	196833004	196927796	ENSG00000197121.14	PGAP1	3.51588
20	+	37344685	37406050	ENSG00000197122.11	SRC	70.8244
7	+	64228474	64266931	ENSG00000197123.9	ZNF679	0
19	-	19997058	20039506	ENSG00000197124.11	ZNF682	2.00074
11	-	124440126	124441158	ENSG00000197125.2	OR8B8	0
19	-	57466663	57477570	ENSG00000197128.11	ZNF772	9.14315
19	+	22052452	22091480	ENSG00000197134.11	ZNF257	0.287181
11	+	65615773	65637439	ENSG00000197136.4	PCNX3	0.125449
8	+	39106990	39284911	ENSG00000197140.14	ADAM32	0
10	+	112374018	112428380	ENSG00000197142.10	ACSL5	53.2514
1	+	89524836	89597864	ENSG00000197147.12	LRRC8B	9.72248
7	+	151028422	151047782	ENSG00000197150.12	ABCB8	5.91033
6	-	27890382	27893106	ENSG00000197153.4	HIST1H3J	0
7	+	127652180	128092609	ENSG00000197157.10	SND1	334.722
16	-	30573740	30585771	ENSG00000197162.9	ZNF785	7.27412
16	-	28591943	28597109	ENSG00000197165.10	SULT1A2	0.15024
13	-	52033611	52129078	ENSG00000197168.11	NEK5	0
17	-	67337916	67366627	ENSG00000197170.9	PSMD12	23.6746
X	-	152766136	152769747	ENSG00000197172.10	MAGEA6	0
10	+	133070929	133131675	ENSG00000197177.15	ADGRA1	0
8	+	22275297	22357563	ENSG00000197181.11	PIWIL2	0
20	-	32443059	32585074	ENSG00000197183.13	NOL4L	5.01602
9	+	137224635	137226311	ENSG00000197191.4	CYSRT1	0.52537
5	+	132294443	132344206	ENSG00000197208.5	SLC22A4	0
19	-	56189570	56197920	ENSG00000197213.9	ZSCAN5B	0
8	-	23385783	23457695	ENSG00000197217.12	ENTPD4	3.12554
2	-	68041130	68110948	ENSG00000197223.11	C1D	34.392
5	-	179862066	179907859	ENSG00000197226.12	TBC1D9B	87.2785
9	+	122510802	122511743	ENSG00000197233.7	OR1J2	0
6	+	27824108	27824480	ENSG00000197238.4	HIST1H4J	2.45009
1	-	9003300	9026345	ENSG00000197241.3	SLC2A7	0
1	+	26159020	26163962	ENSG00000197245.5	FAM110D	0.173445
14	-	94376747	94390693	ENSG00000197249.13	SERPINA1	0.18559
16	-	1227272	1230184	ENSG00000197253.13	TPSB2	0
19	-	11164267	11197791	ENSG00000197256.10	KANK2	8.56813
6	+	49550646	49561907	ENSG00000197261.11	C6orf141	0
8	-	30578318	30658251	ENSG00000197265.8	GTF2E2	59.8216
16	-	28499362	28512051	ENSG00000197272.2	IL27	0
1	-	42162691	42164718	ENSG00000197273.3	GUCA2A	0
8	-	94371960	94475109	ENSG00000197275.13	RAD54B	8.95698
6	+	28080975	28089563	ENSG00000197279.3	ZNF165	0
6	+	33419661	33457541	ENSG00000197283.13	SYNGAP1	0.677356
20	-	44302838	44311169	ENSG00000197296.5	FITM2	2.93065
15	+	90717327	90816165	ENSG00000197299.10	BLM	10.9394
16	+	31713229	31794869	ENSG00000197302.10	ZNF720	13.2674
11	+	124185216	124186245	ENSG00000197309.2	OR10D3	0
1	+	15617500	15669044	ENSG00000197312.11	DDI2	67.5848
10	-	29457338	29736781	ENSG00000197321.14	SVIL	0.457517
1	-	114392777	114511160	ENSG00000197323.11	TRIM33	36.923
14	+	22871613	22881580	ENSG00000197324.8	LRP10	68.433
2	-	64092652	64144454	ENSG00000197329.11	PELI1	47.1562
7	+	99558406	99576453	ENSG00000197343.10	ZNF655	25.8597
11	-	68891276	68903835	ENSG00000197345.12	MRPL21	24.5178
8	-	142750150	142752534	ENSG00000197353.3	LYPD2	0
9	+	137077501	137084539	ENSG00000197355.10	UAP1L1	2.70639
19	-	22391019	22532485	ENSG00000197360.9	ZNF98	0
15	+	63597353	63602428	ENSG00000197361.6	FBXL22	0.24949
7	-	149069643	149090782	ENSG00000197362.14	ZNF786	3.61067
8	+	144798876	144811169	ENSG00000197363.9	ZNF517	0.0733693
1	-	153437058	153439949	ENSG00000197364.6	S100A7L2	0
19	-	23525631	23687220	ENSG00000197372.9	ZNF675	10.7889
5	+	132369752	132395614	ENSG00000197375.12	SLC22A5	0
12	+	48507354	48529897	ENSG00000197376.2	OR8S1	0
19	-	46647612	46661138	ENSG00000197380.10	DACT3	0.714356
21	+	45073853	45226560	ENSG00000197381.15	ADARB1	0.981046
3	+	31981771	31991628	ENSG00000197385.5	ZNF860	0
4	+	3074681	3243959	ENSG00000197386.10	HTT	31.666
1	-	158765744	158766682	ENSG00000197403.3	OR6N1	0
19	+	47290023	47322066	ENSG00000197405.7	C5AR1	0.270163
14	+	101561351	101563452	ENSG00000197406.7	DIO3	0
19	+	40991299	41018398	ENSG00000197408.8	CYP2B6	0.0162616
6	-	26196840	26197250	ENSG00000197409.7	HIST1H3D	0
4	-	154232037	154491716	ENSG00000197410.12	DCHS2	0.164175
3	-	157259742	157533619	ENSG00000197415.11	VEPH1	0
8	-	81524981	81531378	ENSG00000197416.4	FABP12	0
17	-	3608262	3636322	ENSG00000197417.7	SHPK	14.8927
11	+	4639715	4640838	ENSG00000197428.2	OR51D1	0
1	-	45694324	45750650	ENSG00000197429.10	IPP	6.54189
10	-	96343216	96359365	ENSG00000197430.10	OPALIN	0
1	-	247672118	247673041	ENSG00000197437.3	OR13G1	0
6	-	136557047	136792518	ENSG00000197442.9	MAP3K5	55.2199
10	-	49734643	49762379	ENSG00000197444.9	OGDHL	0
19	+	41114432	41128366	ENSG00000197446.8	CYP2F1	0
7	+	143244093	143270854	ENSG00000197448.13	GSTK1	53.527
5	+	178204507	178211163	ENSG00000197451.11	HNRNPAB	257.556
1	+	248021948	248022886	ENSG00000197454.1	OR2L5	0
20	-	63639705	63657682	ENSG00000197457.9	STMN3	0
7	-	497258	520296	ENSG00000197461.13	PDGFA	6.14149
4	-	143870867	143905563	ENSG00000197465.13	GYPE	0
10	+	69801931	69964275	ENSG00000197467.13	COL13A1	0
16	+	29662979	29670876	ENSG00000197471.11	SPN	179.602
1	-	246945547	247008093	ENSG00000197472.14	ZNF695	0.653035
5	+	141199582	141203779	ENSG00000197479.6	PCDHB11	0.0847371
19	+	55476332	55484487	ENSG00000197483.9	ZNF628	5.65034
19	+	56176020	56185775	ENSG00000197487.8	GALP	0
20	+	46709487	46736347	ENSG00000197496.5	SLC2A10	0.0368161
19	-	53159213	53193386	ENSG00000197497.10	ZNF665	0.202865
6	+	110982015	111028263	ENSG00000197498.12	RPF2	54.9216
9	-	84275457	84340683	ENSG00000197506.7	SLC28A3	0.0785187
1	+	222737207	222750805	ENSG00000197520.10	FAM177B	0
1	+	1615415	1630610	ENSG00000197530.12	MIB2	0.369218
1	-	158547128	158548105	ENSG00000197532.1	OR6Y1	0
15	-	52307283	52529050	ENSG00000197535.14	MYO5A	34.4222
5	+	132410636	132476044	ENSG00000197536.10	C5orf56	12.8621
19	+	544034	549924	ENSG00000197540.7	GZMM	0
3	+	11272309	11557665	ENSG00000197548.12	ATG7	16.978
14	+	71320449	71741229	ENSG00000197555.9	SIPA1L1	110.783
2	-	177612992	177618966	ENSG00000197557.6	TTC30A	6.37784
7	+	149776042	149833979	ENSG00000197558.11	SSPO	0
19	+	851014	856247	ENSG00000197561.6	ELANE	0
16	+	589357	629272	ENSG00000197562.9	RAB40C	4.95525
18	-	62043567	62187118	ENSG00000197563.9	PIGN	15.6741
X	-	108155607	108439497	ENSG00000197565.15	COL4A6	0
17	-	16620737	16653856	ENSG00000197566.9	ZNF624	2.38076
1	+	70354805	70385339	ENSG00000197568.13	HHLA3	4.72155
7	-	27128507	27130799	ENSG00000197576.13	HOXA4	0
9	-	32540544	32552553	ENSG00000197579.7	TOPORS	32.6112
11	+	112175467	112224699	ENSG00000197580.11	BCO2	0
3	+	178272932	178844429	ENSG00000197584.11	KCNMB2	0.182301
20	+	25195693	25226729	ENSG00000197586.12	ENTPD6	30.5108
1	+	46506996	46514226	ENSG00000197587.10	DMBX1	0
1	-	247840928	247841896	ENSG00000197591.3	OR11L1	0
6	+	131808016	131895155	ENSG00000197594.11	ENPP1	0.076562
16	-	1434383	1444556	ENSG00000197599.12	CCDC154	0.0480615
11	+	13668670	13732346	ENSG00000197601.12	FAR1	57.8154
5	-	37106228	37249428	ENSG00000197603.13	C5orf42	0
19	-	52064466	52095765	ENSG00000197608.11	ZNF841	1.50637
12	-	8637346	8662888	ENSG00000197614.10	MFAP5	0.0940435
14	-	23381990	23408277	ENSG00000197616.11	MYH6	0
19	-	51991332	52008230	ENSG00000197619.13	ZNF615	6.71093
X	+	149540355	149550510	ENSG00000197620.10	CXorf40A	23.2765
1	-	151050971	151070325	ENSG00000197622.12	CDC42SE1	103.638
11	-	59208510	59212951	ENSG00000197629.5	MPEG1	45.4329
18	+	63871692	63903890	ENSG00000197632.8	SERPINB2	0.254211
2	-	161992241	162074542	ENSG00000197635.9	DPP4	2.61584
18	+	63586989	63604639	ENSG00000197641.11	SERPINB13	0
9	+	5510570	5571254	ENSG00000197646.7	PDCD1LG2	3.51764
19	-	12014732	12035741	ENSG00000197647.11	ZNF433	3.84991
12	-	90905622	90955176	ENSG00000197651.4	CCER1	0
12	+	123762188	123936206	ENSG00000197653.15	DNAH10	0
11	-	63079940	63144221	ENSG00000197658.9	SLC22A24	0
21	-	30319124	30320316	ENSG00000197683.4	KRTAP26-1	0
9	+	128552558	128633662	ENSG00000197694.14	SPTAN1	157.188
15	-	84655129	84658563	ENSG00000197696.9	NMB	1.00376
11	+	12377185	12530801	ENSG00000197702.11	PARVA	0
18	-	32672671	32773062	ENSG00000197705.9	KLHL14	0.347422
12	+	55247198	55248302	ENSG00000197706.3	OR6C74	0
4	+	38867677	38945739	ENSG00000197712.11	FAM114A1	5.51154
2	+	210002565	210022259	ENSG00000197713.14	RPE	37.4899
19	+	57280051	57293569	ENSG00000197714.8	ZNF460	2.67521
1	+	207645113	207738416	ENSG00000197721.16	CR1L	0
9	+	93576407	93679587	ENSG00000197724.10	PHF2	8.60514
12	+	56041853	56044675	ENSG00000197728.9	RPS26	155.566
14	+	77760830	77769742	ENSG00000197734.8	C14orf178	0
11	-	62296277	62299064	ENSG00000197745.2	SCGB1D4	0
1	-	151982915	151994390	ENSG00000197747.8	S100A10	0.12467
10	-	104129888	104232362	ENSG00000197748.12	CFAP43	0.144528
6	+	35805293	35833874	ENSG00000197753.8	LHFPL5	0.772942
2	+	216498189	216579180	ENSG00000197756.9	RPL37A	1637.18
12	+	53990624	54030823	ENSG00000197757.7	HOXC6	0.145125
3	-	126607052	126655155	ENSG00000197763.13	TXNRD3	0
19	+	859643	863630	ENSG00000197766.7	CFD	0.178939
9	+	137251261	137253483	ENSG00000197768.10	STPG3	0
1	-	241995490	241999073	ENSG00000197769.5	MAP1LC3C	0
10	-	119829404	119892556	ENSG00000197771.12	MCMBP	75.2634
16	+	1773207	1781708	ENSG00000197774.12	EME2	0
14	+	49693105	49753152	ENSG00000197776.7	KLHDC1	0
X	+	47836902	48002561	ENSG00000197779.13	ZNF81	6.3779
1	-	109062486	109076002	ENSG00000197780.9	TAF13	10.3739
19	-	40069152	40090938	ENSG00000197782.14	ZNF780A	16.1382
1	+	1512151	1534687	ENSG00000197785.13	ATAD3A	24.0685
11	-	58358124	58359069	ENSG00000197786.3	OR5B17	0
11	+	4545191	4546144	ENSG00000197790.1	OR52M1	0
11	+	126211414	126262986	ENSG00000197798.8	FAM118B	12.1771
19	-	36637192	36666853	ENSG00000197808.11	ZNF461	1.00284
9	+	97307304	97378524	ENSG00000197816.13	CCDC180	0
20	+	49812713	49892242	ENSG00000197818.11	SLC9A8	0
5	+	69492292	69558104	ENSG00000197822.10	OCLN	5.39484
4	+	80335720	80963756	ENSG00000197826.11	C4orf22	0
12	-	14767999	14771131	ENSG00000197837.3	HIST4H4	0.135234
19	+	41088472	41096195	ENSG00000197838.4	CYP2A13	0
19	+	34734155	34745378	ENSG00000197841.14	ZNF181	8.00288
11	+	124249676	124250611	ENSG00000197849.5	OR8G1	0
1	-	111680630	111755824	ENSG00000197852.9	FAM212B	8.37056
19	-	12224686	12294887	ENSG00000197857.13	ZNF44	0.744924
8	+	144082590	144086216	ENSG00000197858.10	GPAA1	29.4316
9	+	133532164	133575519	ENSG00000197859.9	ADAMTSL2	0
5	-	65665928	65723035	ENSG00000197860.9	SGTB	15.3974
19	-	36817428	36850787	ENSG00000197863.8	ZNF790	5.60926
12	-	11265924	11269805	ENSG00000197870.12	PRB3	0
2	-	16549459	16666331	ENSG00000197872.11	FAM49A	0.438567
17	-	1464098	1492812	ENSG00000197879.14	MYO1C	70.4684
1	+	23581495	23640568	ENSG00000197880.8	MDS2	0
3	-	23891660	23946591	ENSG00000197885.10	NKIRAS1	13.7945
11	-	58203202	58204181	ENSG00000197887.3	OR1S2	0
4	-	68537184	68568527	ENSG00000197888.2	UGT2B17	1.12026
10	+	14959439	14988050	ENSG00000197889.9	MEIG1	0
11	+	64590641	64602353	ENSG00000197891.11	SLC22A12	0
8	-	29067279	29263124	ENSG00000197892.12	KIF13B	16.6362
10	-	113588716	113664127	ENSG00000197893.13	NRAP	0
4	-	99070978	99088801	ENSG00000197894.10	ADH5	67.2327
11	-	62936385	62984983	ENSG00000197901.11	SLC22A6	0
6	-	27146418	27146798	ENSG00000197903.7	HIST1H2BK	8.62163
12	+	2959330	3040673	ENSG00000197905.8	TEAD4	0.93134
16	+	89490917	89557768	ENSG00000197912.13	SPG7	30.3095
1	-	152212082	152224193	ENSG00000197915.5	HRNR	0
9	+	21409169	21441316	ENSG00000197919.4	IFNA1	0
1	-	2528745	2530245	ENSG00000197921.5	HES5	0.15141
19	-	53235381	53254898	ENSG00000197928.10	ZNF677	0.161019
14	-	52639916	52695900	ENSG00000197930.12	ERO1A	100.722
19	-	11721265	11739009	ENSG00000197933.12	ZNF823	3.07615
6	-	28994785	29005316	ENSG00000197935.6	ZNF311	0
19	-	53124072	53159075	ENSG00000197937.12	ZNF347	2.88102
3	+	98282888	98283832	ENSG00000197938.4	OR5H2	0
16	+	81739097	81962693	ENSG00000197943.9	PLCG2	197.534
5	-	141639302	141651419	ENSG00000197948.10	FCHSD1	3.40095
19	+	56595264	56626481	ENSG00000197951.8	ZNF71	9.0877
3	+	151733916	151761339	ENSG00000197953.5	AADACL2	0
9	-	127447674	127451405	ENSG00000197958.12	RPL12	1960.88
1	+	171841498	172418466	ENSG00000197959.13	DNM3	0.416366
19	-	9560353	9584533	ENSG00000197961.11	ZNF121	12.5844
1	+	167721192	167791919	ENSG00000197965.11	MPZL1	47.3523
9	+	77177353	77421541	ENSG00000197969.11	VPS13A	32.0333
18	-	76978827	77133683	ENSG00000197971.14	MBP	95.4381
