chr	strand	start	end	gene_id	gene_symbol	omega
11	-	5967177	5968494	ENSG00000188691.5	OR56A5	0
21	-	30281309	30282958	ENSG00000188694.5	KRTAP24-1	0
X	-	129803288	129843909	ENSG00000188706.12	ZDHHC9	64.7982
7	+	150329789	150332721	ENSG00000188707.5	ZBED6CL	0.117627
9	-	130892702	130896812	ENSG00000188710.2	QRFP	0.202581
10	-	75037836	75058514	ENSG00000188716.5	DUPD1	0
5	-	61157709	61162474	ENSG00000188725.7	SMIM15	24.9319
3	+	191199241	191265615	ENSG00000188729.6	OSTN	0
7	+	49773661	49921950	ENSG00000188730.4	VWC2	0
7	+	23680130	23703249	ENSG00000188732.10	FAM221A	0.0591802
12	+	121712752	121783001	ENSG00000188735.12	TMEM120B	10.193
2	+	185738628	185833290	ENSG00000188738.13	FSIP2	0.0335319
1	-	235131183	235161457	ENSG00000188739.14	RBM34	4.78341
9	+	137423350	137434406	ENSG00000188747.8	NOXA1	0
2	+	219543663	219550595	ENSG00000188760.10	TMEM198	1.14977
1	-	113878168	113887547	ENSG00000188761.11	BCL2L15	0
7	+	73433783	73436120	ENSG00000188763.4	FZD9	0.225754
19	+	38388421	38399587	ENSG00000188766.12	SPRED3	1.18641
1	+	203494143	203508864	ENSG00000188770.9	OPTC	0
11	-	112248479	112260860	ENSG00000188771.4	PLET1	0
8	-	37962991	37966965	ENSG00000188778.5	ADRB3	0.0209587
15	+	67819704	67834561	ENSG00000188779.10	SKOR1	0.214583
1	+	26190561	26202968	ENSG00000188782.8	CATSPER4	0
1	+	203475828	203491352	ENSG00000188783.5	PRELP	19.8137
1	-	19920009	19923617	ENSG00000188784.4	PLA2G2E	0
19	+	57389850	57402992	ENSG00000188785.11	ZNF548	10.4148
1	-	37809567	37859620	ENSG00000188786.9	MTF1	20.0225
1	+	40245947	40251691	ENSG00000188800.5	TMCO2	0
17	+	11241263	11564063	ENSG00000188803.14	SHISA6	0
1	+	9588922	9614873	ENSG00000188807.12	TMEM201	6.84067
13	+	39038306	39050109	ENSG00000188811.13	NHLRC3	8.54824
10	+	123148122	123150672	ENSG00000188816.3	HMX2	0
3	+	63652668	63679020	ENSG00000188817.7	SNTN	0.0281084
5	-	795606	850986	ENSG00000188818.12	ZDHHC11	0.0248921
6	+	116461370	116463779	ENSG00000188820.12	FAM26F	0.100596
1	-	23870526	23913362	ENSG00000188822.7	CNR2	0.0238542
16	-	3581181	3611598	ENSG00000188827.10	SLX4	4.27233
X	-	103707224	103728655	ENSG00000188828.11	GLRA4	0
9	-	137434364	137441816	ENSG00000188833.9	ENTPD8	0
3	+	40457292	40468587	ENSG00000188846.13	RPL14	364.52
4	-	42110938	42152878	ENSG00000188848.15	BEND4	0
1	-	166057426	166166969	ENSG00000188859.6	FAM78B	0
19	-	12317477	12333720	ENSG00000188868.13	ZNF563	1.69998
15	-	81331217	81374213	ENSG00000188869.12	TMC3	0.384679
17	-	75909574	75941140	ENSG00000188878.18	FBF1	0.962656
7	-	139452690	139483712	ENSG00000188883.4	KLRG2	0
2	-	96123850	96138436	ENSG00000188886.3	ASTL	0
17	+	40122298	40136916	ENSG00000188895.11	MSL1	63.6485
16	-	11359845	11523588	ENSG00000188897.8	CTD-3088G3.8	0.0724942
12	+	40196744	40369285	ENSG00000188906.14	LRRK2	0.6353
11	-	122977570	122981720	ENSG00000188909.4	BSX	0
1	+	34781189	34786369	ENSG00000188910.7	GJB3	0
10	-	127135426	127196158	ENSG00000188916.8	FAM196A	0.538694
X	-	101009346	101052116	ENSG00000188917.14	TRMT2B	2.58222
9	-	20999515	21031636	ENSG00000188921.13	HACD4	4.52064
1	-	161364731	161367874	ENSG00000188931.3	CFAP126	0
X	+	41447434	41475710	ENSG00000188937.5	NYX	0
9	-	93446494	93453592	ENSG00000188938.15	FAM120AOS	5.76705
3	-	191267168	191330536	ENSG00000188958.9	UTS2B	0.442974
9	-	110190048	110208189	ENSG00000188959.9	C9orf152	0.0876008
1	-	944204	959309	ENSG00000188976.10	NOC2L	16.8351
4	+	3244369	3271738	ENSG00000188981.10	MSANTD1	0.0344581
1	+	12716115	12728759	ENSG00000188984.11	AADACL3	0
9	+	137255173	137273547	ENSG00000188986.5	NELFB	36.1256
12	-	16188485	16277685	ENSG00000188991.3	SLC15A5	0
21	-	14108813	14210891	ENSG00000188992.11	LIPI	0
4	-	51993702	52017620	ENSG00000188993.3	LRRC66	0.325934
6	+	87152833	87264196	ENSG00000188994.12	ZNF292	17.7938
6	-	655939	656963	ENSG00000188996.4	HUS1B	0
11	-	78171249	78188822	ENSG00000188997.7	KCTD21	14.1411
19	-	35523367	35528351	ENSG00000189001.10	SBSN	0.984762
6	-	143422832	143450673	ENSG00000189007.15	ADAT2	2.34611
19	+	54803535	54814517	ENSG00000189013.14	KIR2DL4	0
X	+	35798342	35803735	ENSG00000189023.10	MAGEB16	0
1	-	156298624	156299299	ENSG00000189030.9	VHLL	0
X	+	44844004	44844888	ENSG00000189037.7	DUSP21	0
19	+	36687612	36727701	ENSG00000189042.13	ZNF567	3.43846
7	-	10931951	10940256	ENSG00000189043.9	NDUFA4	98.299
5	+	75611459	75671846	ENSG00000189045.13	ANKDD1B	0
12	-	109088188	109093631	ENSG00000189046.10	ALKBH2	8.73162
17	-	59952240	59964761	ENSG00000189050.15	RNFT1	0.867577
17	-	8390704	8397826	ENSG00000189051.5	RNF222	0.0225505
19	+	49043884	49045311	ENSG00000189052.6	CGB5	0
7	-	103471784	103989516	ENSG00000189056.13	RELN	0
11	+	59107185	59127410	ENSG00000189057.10	FAM111B	1.83928
3	-	195568702	195584205	ENSG00000189058.8	APOD	0.184224
22	+	37805093	37807436	ENSG00000189060.5	H1F0	106.288
X	+	49589529	49596827	ENSG00000189064.8	GAGE2A	0
16	-	11547722	11636381	ENSG00000189067.12	LITAF	20.7102
19	-	54040825	54063953	ENSG00000189068.9	VSTM1	0
7	-	75986837	75994659	ENSG00000189077.10	TMEM120A	12.5637
12	+	45729665	45908040	ENSG00000189079.15	ARID2	15.1171
10	-	47487219	47491693	ENSG00000189090.7	FAM25G	0
16	+	70523788	70577670	ENSG00000189091.12	SF3B3	87.9136
4	+	151277171	151291453	ENSG00000189099.11	PRSS48	0
X	+	104566315	105767829	ENSG00000189108.12	IL1RAPL2	0.0130697
19	+	45178745	45181801	ENSG00000189114.6	BLOC1S3	7.87693
17	-	47844908	47855874	ENSG00000189120.4	SP6	0.0502979
5	-	80556755	80570488	ENSG00000189127.7	ANKRD34B	0
10	+	80131682	80145359	ENSG00000189129.13	PLAC9	11.504
X	+	34942796	34944915	ENSG00000189132.6	FAM47B	0
6	+	28259320	28260958	ENSG00000189134.3	NKAPL	0.810355
14	-	44504342	44507279	ENSG00000189139.5	FSCB	0
7	+	73799542	73832693	ENSG00000189143.9	CLDN4	0.426802
19	-	37735833	37817300	ENSG00000189144.13	ZNF573	0
17	+	19127469	19159176	ENSG00000189152.10	GRAPL	0
4	+	76214040	76283780	ENSG00000189157.13	FAM47E	0.595559
17	-	75135248	75168281	ENSG00000189159.15	HN1	40.3241
19	+	37371061	37393066	ENSG00000189164.14	ZNF527	2.44687
13	-	32303700	32315344	ENSG00000189167.11	ZAR1L	0
21	+	44697172	44698044	ENSG00000189169.7	KRTAP10-12	0
1	-	153618787	153631360	ENSG00000189171.14	S100A13	15.4975
10	+	38010650	38065088	ENSG00000189180.15	ZNF33A	7.05526
1	-	248681369	248682304	ENSG00000189181.4	OR14I1	0
12	-	52689626	52703463	ENSG00000189182.9	KRT77	0
4	-	137518918	137532494	ENSG00000189184.11	PCDH18	216.002
X	+	27590382	27748821	ENSG00000189186.10	DCAF8L2	0.00566919
19	-	52764195	52786791	ENSG00000189190.9	ZNF600	0
1	+	92080305	92184725	ENSG00000189195.10	BTBD8	0.623243
X	+	43654907	43746824	ENSG00000189221.9	MAOA	0
15	+	67521068	67530143	ENSG00000189227.5	C15orf61	5.4679
8	-	28021964	28083871	ENSG00000189233.11	NUGGC	0.0580499
6	-	116276578	116279903	ENSG00000189241.6	TSPYL1	71.6914
X	-	143508735	143517475	ENSG00000189252.4	SPANXN3	0
11	-	89869282	89876017	ENSG00000189253.7	TRIM64B	0
1	+	23959109	23963462	ENSG00000189266.11	PNRC2	33.3612
22	-	23608452	23632321	ENSG00000189269.12	DRICH1	0
1	+	34755047	34758512	ENSG00000189280.3	GJB5	0.0950071
3	-	59749310	61251459	ENSG00000189283.9	FHIT	0.362318
2	-	279558	288851	ENSG00000189292.15	FAM150B	0.0141711
6	+	28349914	28369177	ENSG00000189298.13	ZKSCAN3	2.91682
X	+	55623400	55625325	ENSG00000189299.6	FOXR2	0
22	-	42509968	42519802	ENSG00000189306.10	RRP7A	24.1646
4	-	82909973	83012926	ENSG00000189308.10	LIN54	9.45876
10	-	124619292	124744269	ENSG00000189319.13	FAM53B	15.9001
7	-	135728348	135748846	ENSG00000189320.8	FAM180A	9.56448
6	-	36315757	36336885	ENSG00000189325.6	C6orf222	0
X	+	143025918	143034702	ENSG00000189326.4	SPANXN4	0
1	-	153614255	153616986	ENSG00000189334.8	S100A14	0
1	+	13892792	15118043	ENSG00000189337.16	KAZN	15.853
1	-	1659529	1692728	ENSG00000189339.11	SLC35E2B	86.6686
2	+	28956611	29061373	ENSG00000189350.12	FAM179A	0.187523
9	+	81928514	81934948	ENSG00000189357.8	SPATA31D4	0
2	-	190504342	190534722	ENSG00000189362.11	NEMP2	3.03671
3	-	125929275	125937039	ENSG00000189366.9	ALG1L	0.0316481
6	-	127440343	127459391	ENSG00000189367.14	KIAA0408	0.536422
X	+	51743431	51746232	ENSG00000189369.8	GSPT2	14.3893
17	-	18635006	18661950	ENSG00000189375.10	TBC1D28	0
8	-	123219957	123241398	ENSG00000189376.11	C8orf76	8.02701
19	-	42428288	42443048	ENSG00000189377.8	CXCL17	0
X	+	70062491	70064179	ENSG00000189401.2	OTUD6A	0.0056024
13	-	30456704	30617597	ENSG00000189403.14	HMGB1	128.868
1	+	1632095	1635263	ENSG00000189409.13	MMP23B	0.112372
1	-	20719732	20732837	ENSG00000189410.11	SH2D5	0.771292
X	+	153418322	153426481	ENSG00000189420.8	ZFP92	0.444468
19	+	54906150	54916140	ENSG00000189430.12	NCR1	0.0032804
11	+	13009577	13012106	ENSG00000189431.7	RASSF10	0
1	+	34759741	34763724	ENSG00000189433.5	GJB4	0
1	+	248098649	248100922	ENSG00000196071.4	OR2L13	0
10	-	100273280	100286712	ENSG00000196072.11	BLOC1S2	24.4534
20	-	59863563	59933655	ENSG00000196074.12	SYCP2	0.200632
19	-	23221599	23250390	ENSG00000196081.9	ZNF724P	0.161129
3	+	190514051	190659750	ENSG00000196083.9	IL1RAP	9.72632
20	-	42072752	43189970	ENSG00000196090.12	PTPRT	0
12	+	101568353	101686018	ENSG00000196091.13	MYBPC1	0
9	-	36833275	37034185	ENSG00000196092.12	PAX5	0.0143316
3	+	98353854	98354819	ENSG00000196098.2	OR5K4	0
11	-	123805335	123806387	ENSG00000196099.4	OR6M1	0
4	-	166733384	167234796	ENSG00000196104.10	SPOCK3	0
19	-	22179091	22196951	ENSG00000196109.6	ZNF676	0
19	-	9294275	9309838	ENSG00000196110.7	ZNF699	1.64514
9	+	97411950	97496125	ENSG00000196116.7	TDRD7	8.38356
16	-	30757423	30762710	ENSG00000196118.11	CCDC189	0.0975049
11	+	124569997	124571142	ENSG00000196119.6	OR8A1	0
16	-	67175602	67184040	ENSG00000196123.12	KIAA0895L	3.06607
6	-	32552990	32589848	ENSG00000196126.10	HLA-DRB1	0
19	+	53258292	53261837	ENSG00000196131.6	VN1R2	0.0394424
20	+	64151791	64242253	ENSG00000196132.11	MYT1	0
14	+	94612384	94624055	ENSG00000196136.16	SERPINA3	0.109283
10	+	5035354	5107686	ENSG00000196139.13	AKR1C3	5.93167
2	+	200305881	200482263	ENSG00000196141.13	SPATS2L	97.5061
8	-	144876497	144902168	ENSG00000196150.13	ZNF250	7.74585
2	-	159235793	159286799	ENSG00000196151.10	WDSUB1	2.79224
9	+	127424374	127445372	ENSG00000196152.10	ZNF79	5.32181
1	-	153543613	153550136	ENSG00000196154.11	S100A4	19.2408
16	+	67277510	67289499	ENSG00000196155.12	PLEKHG4	3.73241
17	-	41167231	41168194	ENSG00000196156.4	KRTAP4-3	0
4	+	125316399	125492932	ENSG00000196159.11	FAT4	0
8	-	38510834	38528662	ENSG00000196166.3	C8orf86	0.00999048
17	+	74326210	74355820	ENSG00000196169.14	KIF19	0
1	-	158699678	158700652	ENSG00000196171.3	OR6K2	0
19	-	23739195	23758891	ENSG00000196172.9	ZNF681	0.441833
10	+	123008979	123058311	ENSG00000196177.12	ACADSB	13.8799
1	-	36339624	36385896	ENSG00000196182.10	STK40	24.0959
1	+	159439722	159440811	ENSG00000196184.8	OR10J1	0
1	-	225845536	225882369	ENSG00000196187.11	TMEM63A	11.5043
1	-	206009264	206023909	ENSG00000196188.10	CTSE	0
1	+	156147366	156177752	ENSG00000196189.12	SEMA4A	0.828804
9	+	35906192	35907141	ENSG00000196196.2	HRCT1	0.209115
13	+	19633681	19673459	ENSG00000196199.13	MPHOSPH8	39.4304
2	+	11482341	11642788	ENSG00000196208.13	GREB1	0.0687781
20	-	1470741	1491587	ENSG00000196209.12	SIRPB2	0.0223618
19	+	52269571	52296046	ENSG00000196214.10	ZNF766	10.7041
19	+	38433699	38587564	ENSG00000196218.12	RYR1	0.037417
3	-	8980591	9363053	ENSG00000196220.15	SRGAP3	0
11	-	1607565	1608463	ENSG00000196224.7	KRTAP5-3	0
20	+	59933764	59948680	ENSG00000196227.10	FAM217B	5.91476
2	+	108247195	108265351	ENSG00000196228.3	SULT1C3	0
10	+	96832260	96995959	ENSG00000196233.12	LCOR	12.3011
19	+	39436156	39476670	ENSG00000196235.13	SUPT5H	49.8928
22	+	40857077	40932815	ENSG00000196236.12	XPNPEP3	2.84408
1	+	248452798	248453772	ENSG00000196240.3	OR2T2	0
1	-	247530132	247533839	ENSG00000196242.7	OR2C3	0
7	+	64666083	64711582	ENSG00000196247.11	ZNF107	1.30124
11	-	123976661	123977781	ENSG00000196248.4	OR10S1	0
6	-	30931353	30955636	ENSG00000196260.4	SFTA2	0
7	+	44796680	44824564	ENSG00000196262.13	PPIA	521.395
19	+	56507843	56530221	ENSG00000196263.7	ZNF471	7.59357
1	-	159313670	159314659	ENSG00000196266.4	OR10J3	0
19	-	52153864	52171643	ENSG00000196267.12	ZNF836	2.42083
19	+	21397119	21427573	ENSG00000196268.11	ZNF493	1.4934
7	-	74796144	74851551	ENSG00000196275.13	GTF2IRD2	0
3	+	6770001	7741533	ENSG00000196277.15	GRM7	0
6	-	44809317	45377953	ENSG00000196284.14	SUPT3H	0.822875
1	+	241957767	241959062	ENSG00000196289.7	BECN2	0
2	+	200889327	200903930	ENSG00000196290.14	NIF3L1	13.4412
16	+	28878405	28904509	ENSG00000196296.13	ATP2A1	0.180363
9	-	92210207	92293756	ENSG00000196305.17	IARS	288.497
9	-	96897917	97013708	ENSG00000196312.12	MFSD14C	0.222915
7	+	72879365	72951440	ENSG00000196313.11	POM121	30.7686
11	-	130226677	130314686	ENSG00000196323.11	ZBTB44	16.4721
7	+	150722253	150750033	ENSG00000196329.11	GIMAP5	0
7	+	23710167	23832513	ENSG00000196335.12	STK31	0
19	-	49054275	49058860	ENSG00000196337.11	CGB7	0.0196307
X	+	71144831	71171201	ENSG00000196338.12	NLGN3	0.365295
11	-	124309812	124310837	ENSG00000196341.2	OR8D1	0
4	-	99412261	99435737	ENSG00000196344.11	ADH7	0
3	+	44555193	44594173	ENSG00000196345.12	ZKSCAN7	4.56895
19	+	22286408	22317176	ENSG00000196350.8	ZNF729	0
1	+	207321508	207386804	ENSG00000196352.14	CD55	40.8025
3	-	131533555	132285410	ENSG00000196353.11	CPNE4	0
19	-	36182060	36246257	ENSG00000196357.11	ZNF565	2.81013
9	+	132161676	132244534	ENSG00000196358.10	NTNG2	2.02396
19	-	11451326	11481046	ENSG00000196361.9	ELAVL3	0.0166331
9	+	134135365	134159968	ENSG00000196363.9	WDR5	39.8229
19	-	5691834	5720572	ENSG00000196365.11	LONP1	60.2382
7	+	98877933	99013243	ENSG00000196367.12	TRRAP	17.18
X	-	51490011	51496596	ENSG00000196368.4	NUDT11	7.29386
1	-	144887265	145095528	ENSG00000196369.10	SRGAP2B	1.81806
11	+	94543840	94549898	ENSG00000196371.3	FUT4	8.58219
10	-	5638867	5666595	ENSG00000196372.12	ASB13	5.85048
6	+	117907526	118317676	ENSG00000196376.10	SLC35F1	0.00996879
8	-	144773114	144787345	ENSG00000196378.11	ZNF34	3.42669
19	-	37667751	37692322	ENSG00000196381.10	ZNF781	0
12	+	133079838	133107544	ENSG00000196387.9	ZNF140	2.35374
17	-	4988130	4997610	ENSG00000196388.8	INCA1	2.4495
15	+	90352245	90369146	ENSG00000196391.10	ZNF774	0.45367
20	+	50510321	50585241	ENSG00000196396.9	PTPN1	28.6448
14	+	99971449	100144236	ENSG00000196405.12	EVL	25.2283
X	-	141697411	141698739	ENSG00000196406.4	SPANXD	0
1	-	151847263	151853697	ENSG00000196407.11	THEM5	0.0687076
16	-	1978917	1984192	ENSG00000196408.11	NOXO1	0
7	-	100802565	100827521	ENSG00000196411.9	EPHB4	46.114
19	+	840960	848175	ENSG00000196415.9	PRTN3	0
19	+	53389793	53430413	ENSG00000196417.12	ZNF765	2.45345
1	-	247121975	247172016	ENSG00000196418.12	ZNF124	1.51236
22	+	41621119	41664048	ENSG00000196419.12	XRCC6	251.568
1	-	153537147	153541765	ENSG00000196420.7	S100A5	0.0883384
20	+	64034344	64039962	ENSG00000196421.8	LINC00176	0
9	+	135479079	135488893	ENSG00000196422.10	PPP1R26	13.9738
1	-	108223341	108244081	ENSG00000196427.13	NBPF4	0
3	+	150408335	150466431	ENSG00000196428.12	TSC22D2	14.0807
22	+	26621964	26630672	ENSG00000196431.3	CRYBA4	0
X	+	1615001	1643081	ENSG00000196433.12	ASMT	0.00326743
16	+	74377878	74392080	ENSG00000196436.8	NPIPB15	0.359793
19	-	37411155	37469275	ENSG00000196437.10	ZNF569	3.11764
X	+	101418287	101533459	ENSG00000196440.11	ARMCX4	1.20931
1	-	37802944	37808185	ENSG00000196449.3	YRDC	6.14249
7	-	149431363	149461123	ENSG00000196453.7	ZNF777	6.32832
3	-	130678935	130746829	ENSG00000196455.7	PIK3R4	22.9803
7	+	150368790	150410597	ENSG00000196456.10	ZNF775	4.28482
12	-	132918308	132956306	ENSG00000196458.10	ZNF605	3.64825
X	-	13712244	13734635	ENSG00000196459.13	TRAPPC2	4.73857
2	-	101397361	101474703	ENSG00000196460.12	RFX8	0
12	+	56152256	56159647	ENSG00000196465.10	MYL6B	31.0191
19	-	12390016	12401271	ENSG00000196466.10	ZNF799	1.06582
X	+	77447405	77457278	ENSG00000196468.7	FGF16	0
16	-	48356364	48448402	ENSG00000196470.11	SIAH1	15.7797
4	-	79406352	79408293	ENSG00000196475.5	GK2	0
20	-	270863	290778	ENSG00000196476.11	C20orf96	2.54506
1	-	216503246	217137755	ENSG00000196482.16	ESRRG	0.0141711
14	-	24180219	24188964	ENSG00000196497.15	IPO4	13.5419
12	-	124324415	124567589	ENSG00000196498.13	NCOR2	25.7446
16	-	28605196	28623625	ENSG00000196502.11	SULT1A1	0.0806046
4	+	56505343	56524448	ENSG00000196503.2	ARL9	0
2	-	152651593	152717997	ENSG00000196504.15	PRPF40A	46.6109
1	-	117863485	117929630	ENSG00000196505.10	GDAP2	6.46184
X	+	103607451	103629690	ENSG00000196507.10	TCEAL3	28.6278
12	-	110372900	110403730	ENSG00000196510.12	ANAPC7	24.9665
7	-	144451941	144836395	ENSG00000196511.13	TPK1	0.604067
1	-	43991500	44031467	ENSG00000196517.11	SLC6A9	13.3024
4	-	7758714	7939926	ENSG00000196526.10	AFAP1	128.153
12	-	56712428	56731628	ENSG00000196531.10	NACA	402.904
17	-	29071124	29180412	ENSG00000196535.15	MYO18A	7.5523
1	+	248473351	248474307	ENSG00000196539.3	OR2T3	0
3	-	161344792	161372880	ENSG00000196542.8	SPTSSB	0
17	-	8188333	8190907	ENSG00000196544.7	BORCS6	4.10283
15	+	90902218	90922584	ENSG00000196547.14	MAN2A2	15.2202
1	-	206186179	206204414	ENSG00000196550.10	FAM72A	1.0658
14	+	66486354	66498553	ENSG00000196553.14	LINC00238	0
16	+	1153121	1221772	ENSG00000196557.11	CACNA1H	0.0444266
20	-	47656348	47786616	ENSG00000196562.14	SULF2	55.0896
11	-	5248274	5645789	ENSG00000196565.12	HBG2	0
6	+	128883141	129516569	ENSG00000196569.11	LAMA2	59.5395
5	-	177400107	177400636	ENSG00000196570.2	PFN3	0
22	-	50274979	50307627	ENSG00000196576.14	PLXNB2	47.2864
3	+	98087173	98088102	ENSG00000196578.4	OR5AC2	0
1	+	4654732	4792534	ENSG00000196581.10	AJAP1	0.0189241
7	-	152644779	152676165	ENSG00000196584.2	XRCC2	0.307862
6	+	75749192	75919537	ENSG00000196586.13	MYO6	25.4143
22	-	40410281	40636702	ENSG00000196588.14	MKL1	32.5813
19	-	7018969	7021450	ENSG00000196589.6	CTB-25J19.1	0
6	-	113933028	114011308	ENSG00000196591.11	HDAC2	90.974
9	-	96816472	96875623	ENSG00000196597.11	ZNF782	1.32833
11	-	63163776	63229652	ENSG00000196600.12	SLC22A25	0
2	-	130074030	130129222	ENSG00000196604.12	POTEF	0
19	-	9751993	9793180	ENSG00000196605.7	ZNF846	2.49436
11	-	102789920	102798160	ENSG00000196611.4	MMP1	20.2819
4	-	99304964	99321401	ENSG00000196616.12	ADH1B	1.27286
4	-	68646630	68670628	ENSG00000196620.9	UGT2B15	0
18	-	55222198	55664787	ENSG00000196628.14	TCF4	38.3843
X	-	54192823	54358642	ENSG00000196632.10	WNK3	0.181505
7	+	97116590	97181763	ENSG00000196636.7	SDHAF3	3.31895
3	+	11137093	11263557	ENSG00000196639.6	HRH1	10.9805
9	+	136807943	136841187	ENSG00000196642.17	RABL6	47.2098
19	+	12163064	12189881	ENSG00000196646.11	ZNF136	6.07318
7	+	99504651	99534700	ENSG00000196652.11	ZKSCAN5	6.55041
3	+	44712643	44723831	ENSG00000196653.11	ZNF502	4.6034
11	+	119018432	119025454	ENSG00000196655.10	TRAPPC4	15.5254
2	-	177548998	177553014	ENSG00000196659.9	TTC30B	3.2152
1	-	219685427	219958647	ENSG00000196660.10	SLC30A10	0
11	-	124396382	124397368	ENSG00000196661.3	OR8B3	0
14	+	102362963	102502481	ENSG00000196663.15	TECPR2	26.5146
X	+	12867083	12890380	ENSG00000196664.4	TLR7	0.00945744
11	+	47586693	47589194	ENSG00000196666.4	FAM180B	0.00695569
5	-	180847611	180861285	ENSG00000196670.13	ZFP62	14.1475
16	-	20780193	20900349	ENSG00000196678.13	ERI2	3.80967
7	-	22812628	22822852	ENSG00000196683.10	TOMM7	99.6352
19	+	16134028	16158575	ENSG00000196684.12	HSH2D	0.0238327
17	-	3565444	3609411	ENSG00000196689.11	TRPV1	2.38588
10	-	42574185	42638568	ENSG00000196693.14	ZNF33B	2.15137
20	-	63956702	63969865	ENSG00000196700.8	ZNF512B	9.46027
17	+	68247574	68257164	ENSG00000196704.11	AMZ2	46.0768
19	+	21142024	21196053	ENSG00000196705.8	ZNF431	0.774529
8	-	52534037	52565507	ENSG00000196711.8	FAM150A	0
17	+	31094927	31382116	ENSG00000196712.16	NF1	40.0115
7	+	65873267	65959563	ENSG00000196715.5	VKORC1L1	37.8616
19	-	57921884	57935393	ENSG00000196724.12	ZNF418	1.64343
9	+	87497228	87708633	ENSG00000196730.12	DAPK1	1.82197
1	+	152811971	152813109	ENSG00000196734.8	LCE1B	0
6	+	32628179	32647062	ENSG00000196735.11	HLA-DQA1	0
9	+	114155560	114312511	ENSG00000196739.14	COL27A1	3.62577
5	+	151212150	151270440	ENSG00000196743.8	GM2A	30.3371
6	+	27808199	27808701	ENSG00000196747.4	HIST1H2AI	0.0391206
6	+	35776594	35779552	ENSG00000196748.9	CLPSL2	0
1	-	153561108	153567890	ENSG00000196754.10	S100A2	0.546857
19	+	11925068	11950773	ENSG00000196757.7	ZNF700	3.78204
X	+	83508250	83512127	ENSG00000196767.6	POU3F4	0
1	-	247814800	247815729	ENSG00000196772.3	OR14A16	0
3	-	108043298	108091025	ENSG00000196776.14	CD47	26.8682
11	+	4488879	4489908	ENSG00000196778.2	OR52K1	0
9	-	81583683	81689305	ENSG00000196781.14	TLE1	7.62329
4	-	139716753	140154184	ENSG00000196782.12	MAML3	6.77656
6	+	27133042	27135291	ENSG00000196787.3	HIST1H2AG	0.937284
14	-	30893799	31026401	ENSG00000196792.11	STRN3	22.0987
10	-	43556344	43574618	ENSG00000196793.13	ZNF239	2.56157
5	+	148169733	148175398	ENSG00000196800.6	SPINK14	0
1	-	153070224	153070840	ENSG00000196805.7	SPRR2B	0
2	+	232539727	232546403	ENSG00000196811.11	CHRNG	0
6	+	28124560	28130082	ENSG00000196812.4	ZSCAN16	0.956644
9	+	126326849	126507041	ENSG00000196814.14	MVB12B	7.64901
6	-	34587288	34696859	ENSG00000196821.9	C6orf106	76.3781
19	-	12461559	12551474	ENSG00000196826.7	CTD-2192J16.17	0
14	+	20197336	20198446	ENSG00000196832.3	OR11G2	0
2	-	130459455	130509666	ENSG00000196834.11	POTEI	0.0747588
20	-	44619522	44652233	ENSG00000196839.12	ADA	6.32758
2	+	96536743	96552638	ENSG00000196843.15	ARID5A	4.80567
11	-	125776113	125778819	ENSG00000196844.8	PATE2	0.0378981
12	-	110533245	110583320	ENSG00000196850.5	PPTC7	11.1735
17	-	40958417	40966892	ENSG00000196859.7	KRT39	0
14	+	58395916	58408701	ENSG00000196860.7	TOMM20L	0
2	+	107826937	107890841	ENSG00000196862.9	RGPD4	0
10	+	113854661	113917194	ENSG00000196865.4	NHLRC2	11.1869
6	-	26198851	26199243	ENSG00000196866.2	HIST1H2AD	0
19	+	56538948	56556810	ENSG00000196867.7	ZFP28	6.32407
2	-	98793846	98936259	ENSG00000196872.11	KIAA1211L	0
9	+	68232003	68300015	ENSG00000196873.15	CBWD3	6.69538
12	+	51590266	51812864	ENSG00000196876.14	SCN8A	11.0259
1	-	209614870	209652466	ENSG00000196878.13	LAMB3	0.2552
1	+	228458107	228460470	ENSG00000196890.4	HIST3H2BB	0.0663022
5	+	126631722	126636287	ENSG00000196900.4	TEX43	0
6	+	116681187	116741866	ENSG00000196911.10	KPNA5	3.55966
2	-	97492663	97589965	ENSG00000196912.12	ANKRD36B	0
11	+	120336914	120489936	ENSG00000196914.8	ARHGEF12	52.8132
12	-	122726076	122730843	ENSG00000196917.5	HCAR1	0.235982
5	-	177483394	177497606	ENSG00000196923.13	PDLIM7	50.1265
X	-	154348524	154374638	ENSG00000196924.14	FLNA	276.405
