chr	strand	gene_id	gene_symbol	omega_p2	rate_p2
15	+	ENSG00000232653.8	GOLGA8N	1.4198932	0.75963552
6	+	ENSG00000232810.3	TNF	10.1444608	0.24074084
20	+	ENSG00000232838.3	PET117	7.8163444	1
17	-	ENSG00000232859.9	LYRM9	4.7369672	0.65156204
8	-	ENSG00000232948.1	DEFB130	0	1
16	-	ENSG00000233024.7	RP11-1212A22.4	6.4214376	0.55355926
15	+	ENSG00000233041.8	PHGR1	0	1
8	-	ENSG00000233050.1	RP11-1236K1.1	0	1
2	-	ENSG00000233087.7	WTH3DI	0	1
4	+	ENSG00000233136.2	USP17L11	0	1
9	+	ENSG00000233198.3	RNF224	0.015287514	1
16	-	ENSG00000233232.6	NPIPB7	0	1
3	-	ENSG00000233276.3	GPX1	128.27842	0.94003774
3	+	ENSG00000233412.3	OR5H15	0	1
11	-	ENSG00000233436.7	BTBD18	0.044834058	1
2	+	ENSG00000233438.1	AC109829.1	0	1
19	-	ENSG00000233493.3	TMEM238	0.25360332	0.91358438
2	+	ENSG00000233608.3	TWIST2	0	1
17	-	ENSG00000233670.6	PIRT	0	1
3	-	ENSG00000233701.3	PRR23C	0.020045124	1
2	+	ENSG00000233757.6	AC092835.2	0.108429994	0.99510332
11	+	ENSG00000233802.8	TRIM49D2	0	1
9	-	ENSG00000233816.3	IFNA13	0.020760564	1
6	+	ENSG00000233822.4	HIST1H2BN	1.2800542	0.5679477
15	-	ENSG00000233917.8	POTEB	0	1
19	+	ENSG00000233927.4	RPS28	243.1248	0.99061054
15	+	ENSG00000233932.4	CTXN2	0	1
1	-	ENSG00000233954.6	UQCRHL	0.45110878	1
X	+	ENSG00000234068.6	PAGE2	0	1
6	-	ENSG00000234127.8	TRIM26	41.322676	0.62945762
16	+	ENSG00000234186.2	C16orf82	0	1
7	-	ENSG00000234224.2	TMEM229A	0	1
13	+	ENSG00000234278.3	PRR20E	0	1
5	+	ENSG00000234284.6	ZNF879	0.078409392	0.99286004
21	+	ENSG00000234289.5	H2BFS	0.68372336	1
22	-	ENSG00000234409.6	CCDC188	0.033225468	1
15	+	ENSG00000234438.3	KBTBD13	0	1
7	+	ENSG00000234444.9	ZNF736	0	0
19	+	ENSG00000234465.10	PINLYP	0.113718572	0.7136044
X	+	ENSG00000234469.4	CLDN34	0	1
5	+	ENSG00000234511.8	C5orf58	0	1
7	-	ENSG00000234545.7	FAM133B	18.11832	0.59274292
11	+	ENSG00000234560.3	OR10G8	0	1
5	-	ENSG00000234602.7	MCIDAS	0	1
8	-	ENSG00000234616.8	JRK	28.37505	0.68851264
16	-	ENSG00000234719.8	RP11-166B2.1	0.32914786	0.34431598
11	-	ENSG00000234776.4	C11orf94	0	1
4	-	ENSG00000234828.8	RP11-526A4.1	0	1
9	-	ENSG00000234829.4	IFNA17	0	1
19	+	ENSG00000234906.8	APOC2	0.035397978	0.96157696
22	-	ENSG00000234965.2	SHISA8	0	0
19	+	ENSG00000235034.6	C19orf81	0	1
1	-	ENSG00000235098.8	ANKRD65	0.13518748	0.9479939
9	+	ENSG00000235106.9	LINC00094	15.004448	0.86020886
6	-	ENSG00000235109.7	ZSCAN31	1.5845958	0.95992584
2	+	ENSG00000235118.7	AC010731.4	0	1
12	+	ENSG00000235162.8	C12orf75	22.713318	0.97894394
1	+	ENSG00000235169.7	SMIM1	0	0
8	+	ENSG00000235173.6	HGH1	0.78241494	0.80211166
14	-	ENSG00000235194.8	PPP1R3E	9.175873	0.62797658
11	+	ENSG00000235268.2	KDM4E	0	1
10	+	ENSG00000235376.5	RPEL1	0	1
9	+	ENSG00000235387.2	LINC00961	0	1
9	+	ENSG00000235453.8	TOPORS-AS1	2.6298894	1
22	-	ENSG00000235568.6	NFAM1	0	0
4	-	ENSG00000235608.1	NKX1-1	0	1
7	-	ENSG00000235631.1	RNF148	0	1
X	+	ENSG00000235699.2	CXorf51B	0	1
15	+	ENSG00000235711.4	ANKRD34C	0	1
11	-	ENSG00000235718.8	MFRP	0	1
1	-	ENSG00000235750.9	KIAA0040	27.922782	0.9596826
4	+	ENSG00000235780.3	USP17L27	0	1
6	+	ENSG00000235863.3	B3GALT4	4.6498112	1
1	+	ENSG00000235942.2	LCE6A	0	1
X	+	ENSG00000235961.5	PNMA6A	0	1
11	+	ENSG00000236027.2	PATE3	0	1
3	+	ENSG00000236032.2	OR5H14	0	1
6	-	ENSG00000236104.2	ZBTB22	14.956898	0.74951664
8	+	ENSG00000236125.3	USP17L4	0	1
X	-	ENSG00000236126.3	CT47A3	0	1
7	-	ENSG00000236197.3	AC002429.5	0	1
7	+	ENSG00000236279.6	CLEC2L	0	1
11	-	ENSG00000236287.7	ZBED5	41.693058	0.9991823
17	-	ENSG00000236320.3	SLFN14	0	0
1	-	ENSG00000236334.2	PPIAL4G	0.4566336	1
X	+	ENSG00000236362.7	GAGE12F	0	1
X	-	ENSG00000236371.5	CT47A1	0	1
17	-	ENSG00000236383.8	LINC00854	0.76124518	1
18	+	ENSG00000236396.7	SLC35G4	0	1
7	+	ENSG00000236398.2	TAS2R39	0	1
13	+	ENSG00000236444.4	UBE2L5P	0.092106292	1
X	-	ENSG00000236446.3	CT47B1	0	1
9	+	ENSG00000236543.2	RP11-98L5.5	0	1
7	+	ENSG00000236609.3	ZNF853	0.1692477	1
9	-	ENSG00000236637.4	IFNA4	0	1
4	+	ENSG00000236699.8	ARHGEF38	0	1
X	+	ENSG00000236737.1	GAGE12B	0	1
6	-	ENSG00000236761.5	CTAGE9	0	1
1	-	ENSG00000236782.6	RP11-96L14.7	0	1
3	-	ENSG00000236980.9	C3orf84	0	1
11	+	ENSG00000236981.1	OR10G9	0	1
8	-	ENSG00000237038.5	USP17L8	0	1
6	+	ENSG00000237110.2	TAAR9	0	1
4	+	ENSG00000237136.7	C4orf51	0	1
16	-	ENSG00000237172.3	B3GNT9	2.8096536	0.81578688
5	-	ENSG00000237190.3	CDKN2AIPNL	18.467406	0.99334058
19	+	ENSG00000237247.6	MBD3L5	0	1
15	+	ENSG00000237289.9	CKMT1B	0	1
1	-	ENSG00000237330.2	RNF223	0.048715052	1
11	+	ENSG00000237353.6	PATE4	0.021193722	1
11	+	ENSG00000237388.2	OR4A47	0	1
2	+	ENSG00000237412.6	PRSS56	0	1
19	-	ENSG00000237440.8	ZNF737	4.2175636	0.71272472
6	-	ENSG00000237441.9	RGL2	0.5130797	0.14569552
19	+	ENSG00000237452.2	BHMG1	0	1
10	-	ENSG00000237489.3	LINC00959	0.33859858	0.46080408
16	+	ENSG00000237515.7	SHISA9	2.613364	1
19	+	ENSG00000237521.2	OR7E24	0	1
2	+	ENSG00000237524.8	AC114783.1	0	1
6	+	ENSG00000237541.3	HLA-DQA2	0.27956868	0.051097398
6	+	ENSG00000237649.7	KIFC1	31.218076	0.57505366
2	+	ENSG00000237651.6	C2orf74	5.783912	0.92030336
X	+	ENSG00000237671.3	GAGE12C	0	1
5	+	ENSG00000237693.4	IRGM	0.18277598	1
1	+	ENSG00000237763.9	AMY1A	0.03325958	1
4	+	ENSG00000237765.6	FAM200B	0	0
1	+	ENSG00000237847.2	FAM231A	0	1
X	-	ENSG00000237957.6	CT47A5	0	1
17	+	ENSG00000238083.7	LRRC37A2	0.012275738	0.010793776
X	+	ENSG00000238205.3	MPC1L	0	1
X	+	ENSG00000238210.3	RP13-210D15.4	0	1
9	-	ENSG00000238227.7	C9orf69	20.054118	0.9932516
1	+	ENSG00000238243.3	OR2W3	0	1
X	+	ENSG00000238269.8	PAGE2B	0	0.97890446
6	-	ENSG00000239264.8	TXNDC5	92.130628	0.8520556
22	-	ENSG00000239282.7	GATSL3	2.2728778	0.59054338
2	-	ENSG00000239305.6	RNF103	10.85122	0.8542768
11	+	ENSG00000239306.4	RBM14	43.943348	0.66530778
19	-	ENSG00000239382.10	ALKBH6	4.3899	0.58128092
3	-	ENSG00000239388.8	ASB14	0.88724494	1
5	+	ENSG00000239389.7	PCDHA13	0	1
2	+	ENSG00000239474.6	KLHL41	0.283797	0.8628888
7	-	ENSG00000239521.7	GATS	0	0
9	+	ENSG00000239590.1	OR1J4	0	1
2	-	ENSG00000239605.8	C2orf61	0	1
5	-	ENSG00000239642.5	MEIKIN	0	1
17	+	ENSG00000239672.7	NME1	47.177512	0.97060444
17	+	ENSG00000239697.10	TNFSF12	0.12396516	0.22808346
17	-	ENSG00000239704.10	CDRT4	0.078713292	0.94949428
22	+	ENSG00000239713.7	APOBEC3G	68.777576	0.7760875
3	-	ENSG00000239732.3	TLR9	2.1302458	0.83224172
2	+	ENSG00000239779.6	WBP1	13.76362	0.72791276
7	+	ENSG00000239789.5	MRPS17	16.445784	0.965442
1	-	ENSG00000239810.3	PRAMEF11	0	1
8	-	ENSG00000239839.6	DEFA3	0	0.91424022
7	+	ENSG00000239857.6	GET4	34.885496	0.87043106
17	+	ENSG00000239886.5	KRTAP9-2	0	1
1	+	ENSG00000239887.4	C1orf226	0	1
22	+	ENSG00000239900.12	ADSL	58.292098	0.77344434
19	-	ENSG00000239961.2	LILRA4	0.034795404	0.55952698
2	+	ENSG00000239975.2	IGKV1D-33	0	1
19	+	ENSG00000239998.5	LILRA2	0.71881382	0.68603634
1	+	ENSG00000240021.9	TEX35	0.35597028	1
1	+	ENSG00000240038.6	AMY2B	5.101809	0.56829272
3	-	ENSG00000240045.1	RP11-451G4.2	0.027984468	0.994221
6	+	ENSG00000240053.8	LY6G5B	7.0458032	0.83461578
6	+	ENSG00000240065.7	PSMB9	106.0314	0.93641258
5	+	ENSG00000240184.6	PCDHGC3	0.53529642	0.8566705
7	+	ENSG00000240204.2	SMKR1	0	0.98758012
2	+	ENSG00000240224.1	UGT1A5	0	1
7	-	ENSG00000240230.5	COX19	18.597428	1
8	-	ENSG00000240247.7	DEFA1B	0	1
3	-	ENSG00000240303.7	ACAD11	0.613329	0.025008726
2	-	ENSG00000240344.8	PPIL3	10.392196	0.69906794
1	+	ENSG00000240386.3	LCE1F	0	1
19	+	ENSG00000240403.5	KIR3DL2	0	1
21	-	ENSG00000240432.3	KRTAP13-3	0	1
17	-	ENSG00000240505.8	TNFRSF13B	136.55262	0.92576488
17	+	ENSG00000240542.4	KRTAP9-1	0	1
1	+	ENSG00000240563.1	L1TD1	0.057182954	0.67411376
7	+	ENSG00000240583.10	AQP1	0.96645242	0.98109106
13	+	ENSG00000240654.6	C1QTNF9	0	1
3	-	ENSG00000240682.9	ISY1	41.519804	0.91870346
8	-	ENSG00000240694.8	PNMA2	0.24350024	1
7	-	ENSG00000240720.7	LRRD1	0.044755938	1
3	+	ENSG00000240747.7	KRBOX1	0	0.98103944
5	+	ENSG00000240764.3	PCDHGC5	0	0.87444652
12	+	ENSG00000240771.6	ARHGEF25	1.8440774	0.28733908
20	-	ENSG00000240849.10	TMEM189	8.1626236	0.64001466
2	-	ENSG00000240857.1	RDH14	9.428477	0.79259674
17	+	ENSG00000240871.4	KRTAP4-7	0	1
3	+	ENSG00000240891.7	PLCXD2	1.9181726	0.93914266
22	+	ENSG00000240972.1	MIF	232.1628	0.96949942
9	+	ENSG00000241043.1	GVQW1	1.02935216	1
10	-	ENSG00000241058.3	NSUN6	9.0569884	0.57225856
6	-	ENSG00000241106.6	HLA-DOB	4.9604668	0.24719586
2	+	ENSG00000241119.1	UGT1A9	0	1
21	-	ENSG00000241123.1	KRTAP10-5	0	1
7	+	ENSG00000241127.7	YAE1D1	3.4227364	1
1	-	ENSG00000241128.1	OR14A2	0	1
3	+	ENSG00000241186.8	TDGF1	0.04533266	1
3	+	ENSG00000241224.7	FLJ22763	0	1
11	+	ENSG00000241233.3	KRTAP5-8	0	1
17	-	ENSG00000241241.1	KRTAP4-16	0	1
7	+	ENSG00000241258.6	CRCP	25.381806	0.84871904
17	-	ENSG00000241322.9	CDRT1	0	1
X	+	ENSG00000241343.9	RPL36A	519.27518	0.9902416
22	+	ENSG00000241360.1	PDXP	15.52452	1
6	+	ENSG00000241370.5	RPP21	6.6822302	0.83286624
2	-	ENSG00000241399.6	CD302	1.9190758	0.68301594
6	+	ENSG00000241404.6	EGFL8	0	0.25449586
7	-	ENSG00000241468.7	ATP5J2	54.058002	0.98887242
X	-	ENSG00000241476.8	SSX2	0	1
22	+	ENSG00000241484.9	ARHGAP8	0	0.98292288
X	-	ENSG00000241489.7	AF011889.5	1.20641124	0.43435532
3	+	ENSG00000241553.12	ARPC4	102.80334	0.92545278
1	+	ENSG00000241563.3	CORT	0.12033012	1
17	+	ENSG00000241595.2	KRTAP9-4	0	1
11	-	ENSG00000241598.5	KRTAP5-4	0	1
2	+	ENSG00000241635.7	UGT1A1	0.48842362	1
7	+	ENSG00000241644.2	INMT	0.42614704	1
7	+	ENSG00000241685.8	ARPC1A	37.508338	0.85680996
20	+	ENSG00000241690.3	RP5-860F19.8	0	1
9	+	ENSG00000241697.4	TMEFF1	0	1
1	-	ENSG00000241794.1	SPRR2A	0	1
21	-	ENSG00000241837.6	ATP5O	158.07302	0.9798323
15	+	ENSG00000241839.9	PLEKHO2	38.079338	0.88411908
8	+	ENSG00000241852.9	C8orf58	3.901307	0.82251556
22	-	ENSG00000241878.10	PISD	9.2992578	0.68068802
10	+	ENSG00000241935.8	HOGA1	0.25618696	1
21	+	ENSG00000241945.7	PWP2	0.156257142	0.484724
22	-	ENSG00000241973.10	PI4KA	15.178546	0.15836024
9	+	ENSG00000241978.9	AKAP2	160.20594	0.92509956
19	+	ENSG00000242019.1	KIR3DL3	0	1
15	+	ENSG00000242028.6	HYPK	5.2948806	0.96139452
2	-	ENSG00000242076.2	IGKV1-33	0	0
5	-	ENSG00000242110.7	AMACR	5.4828942	0.94035204
22	+	ENSG00000242114.5	MTFP1	36.617666	0.91457326
3	-	ENSG00000242120.3	RP11-231I13.2	0	1
16	+	ENSG00000242173.8	ARHGDIG	0	1
11	-	ENSG00000242180.3	OR51B5	0	1
21	-	ENSG00000242220.6	TCP10L	0.099118204	0.99042778
19	-	ENSG00000242221.8	PSG2	0	1
22	-	ENSG00000242247.10	ARFGAP3	48.940878	0.7825344
1	+	ENSG00000242252.1	BGLAP	0	0.50006834
22	-	ENSG00000242259.8	C22orf39	16.706808	0.66268192
7	+	ENSG00000242265.5	PEG10	5.0582222	1
X	-	ENSG00000242362.2	CT47A2	0	1
2	+	ENSG00000242366.3	UGT1A8	0	1
20	-	ENSG00000242372.6	EIF6	48.013082	0.90291582
5	+	ENSG00000242419.5	PCDHGC4	0	0.91003206
2	+	ENSG00000242441.7	GTF2A1L	0	1
1	-	ENSG00000242485.5	MRPL20	39.772764	0.91735692
15	-	ENSG00000242498.7	ARPIN	0.96258442	1
2	+	ENSG00000242515.5	UGT1A10	0	1
2	+	ENSG00000242534.2	IGKV2D-28	0	1
18	+	ENSG00000242550.5	SERPINB10	1.4265442	0.85424202
6	-	ENSG00000242574.8	HLA-DMB	47.730278	0.97255228
16	+	ENSG00000242612.6	DECR2	1.4322094	0.84159186
9	+	ENSG00000242616.3	GNG10	12.568602	0.87310768
11	+	ENSG00000242689.2	CNTF	0.49628504	1
13	-	ENSG00000242715.7	CCDC169	0.7394101	1
X	-	ENSG00000242732.4	RGAG4	0	1
7	+	ENSG00000242802.6	AP5Z1	3.339626	0.108939298
19	-	ENSG00000242852.6	ZNF709	1.8516596	0.74585434
15	-	ENSG00000242866.9	STRC	0.12296714	0.98447184
7	-	ENSG00000242950.6	ERVW-1	1.249442	1
5	+	ENSG00000243056.1	EIF4EBP3	1.321665	0.73539024
1	-	ENSG00000243073.3	PRAMEF4	0	1
19	-	ENSG00000243130.7	PSG11	0	1
2	+	ENSG00000243135.6	UGT1A3	0	1
19	-	ENSG00000243137.7	PSG4	0	1
2	+	ENSG00000243147.7	MRPL33	18.830492	0.96723884
22	-	ENSG00000243156.7	MICAL3	2.6358832	0.3152901
19	+	ENSG00000243207.6	PPAN-P2RY11	5.0855034	0.73434384
5	+	ENSG00000243232.4	PCDHAC2	0	1
2	+	ENSG00000243244.5	STON1	0.17387258	1
10	-	ENSG00000243251.6	PGBD3	0	1
2	+	ENSG00000243264.2	IGKV2D-29	0	1
X	-	ENSG00000243279.3	PRAF2	3.4642654	0.75199664
1	-	ENSG00000243284.1	VSIG8	0	1
7	+	ENSG00000243317.7	C7orf73	37.772384	0.99731338
7	+	ENSG00000243335.8	KCTD7	17.97385	0.66992764
1	+	ENSG00000243364.7	EFNA4	2.7237622	0.64627258
5	-	ENSG00000243414.5	TICAM2	5.0950414	1
21	-	ENSG00000243440.6	AF165138.7	0	0.95600376
9	+	ENSG00000243444.7	PALM2	0.045814674	1
4	+	ENSG00000243449.6	C4orf48	0.15818402	0.921344
3	-	ENSG00000243477.5	NAT6	7.1141782	1
1	+	ENSG00000243480.7	AMY2A	0	0.62356414
21	+	ENSG00000243489.4	KRTAP10-11	0	1
20	+	ENSG00000243509.4	TNFRSF6B	0	0.66955164
20	-	ENSG00000243543.8	WFDC6	0	1
7	+	ENSG00000243566.6	UPK3B	0	0.84181936
21	-	ENSG00000243627.4	AP000322.53	0	1
21	+	ENSG00000243646.9	IL10RB	45.951628	0.93846214
6	+	ENSG00000243649.8	CFB	0.021140724	0.8606634
10	+	ENSG00000243660.9	ZNF487	0.47155036	0.99246414
2	-	ENSG00000243667.6	WDR92	8.5491784	0.78024568
17	+	ENSG00000243678.11	NME2	256.0516	0.9748919
15	+	ENSG00000243708.10	PLA2G4B	0	0
1	-	ENSG00000243709.1	LEFTY1	0	1
1	+	ENSG00000243710.7	CFAP57	1.2417202	0.39047786
16	+	ENSG00000243716.10	NPIPB5	72.576758	0.39211298
1	+	ENSG00000243725.6	TTC4	6.9680246	0.84816156
6	-	ENSG00000243729.3	OR5V1	0	1
1	-	ENSG00000243749.1	TMEM35B	10.0288492	0.85161168
19	+	ENSG00000243772.7	KIR2DL3	0	1
15	+	ENSG00000243789.10	JMJD7	2.6258014	0.6685949
22	+	ENSG00000243811.7	APOBEC3D	10.16368	0.2581082
7	-	ENSG00000243896.3	OR2A7	0	1
2	+	ENSG00000243910.7	TUBA4B	0.052463036	1
21	+	ENSG00000243927.5	MRPS6	30.461446	0.93575626
2	+	ENSG00000243943.9	ZNF512	18.844498	0.52572154
6	-	ENSG00000243955.5	GSTA1	0	1
X	+	ENSG00000243978.8	RGAG1	0.032048222	1
3	+	ENSG00000243989.8	ACY1	8.0905034	0.80661562
20	-	ENSG00000244005.12	NFS1	15.26621	0.77340394
1	-	ENSG00000244020.2	MT1HL1	0	1
21	-	ENSG00000244025.4	KRTAP19-3	0	1
1	-	ENSG00000244038.9	DDOST	160.6133	0.71984386
17	+	ENSG00000244045.11	TMEM199	16.9793	0.8622597
1	+	ENSG00000244057.4	LCE3C	0	1
6	-	ENSG00000244067.2	GSTA2	0	1
1	-	ENSG00000244094.1	SPRR2F	0	1
9	+	ENSG00000244115.1	DNAJC25-GNG10	4.0202418	1
2	+	ENSG00000244122.2	UGT1A7	0	1
19	+	ENSG00000244165.1	P2RY11	15.084454	0.82660886
9	+	ENSG00000244187.7	TMEM141	9.5229252	0.72937198
11	-	ENSG00000244242.1	IFITM10	0	1
6	+	ENSG00000244255.5	XXbac-BPG116M5.17	0	1
20	+	ENSG00000244274.7	DBNDD2	1.2662582	0.89820576
6	+	ENSG00000244355.7	LY6G6D	0	1
21	-	ENSG00000244362.2	KRTAP19-7	0	1
3	-	ENSG00000244405.7	ETV5	3.1940488	0.77195332
11	+	ENSG00000244411.3	KRTAP5-7	0	1
1	+	ENSG00000244414.6	CFHR1	0	1
20	-	ENSG00000244462.7	RBM12	103.39444	0.97911108
2	+	ENSG00000244474.5	UGT1A4	0	1
6	-	ENSG00000244476.2	ERVFRD-1	0	0
19	-	ENSG00000244482.10	LILRA6	0	0.97837426
22	-	ENSG00000244486.8	SCARF2	0.2707314	0.98263824
22	+	ENSG00000244509.3	APOBEC3C	122.50792	0.89743146
17	-	ENSG00000244537.2	KRTAP4-2	0	1
20	+	ENSG00000244588.5	RAD21L1	0	1
3	-	ENSG00000244607.5	CCDC13	0	0.98523522
2	-	ENSG00000244617.2	ASPRV1	0.68829718	1
7	-	ENSG00000244623.1	OR2AE1	0	1
21	+	ENSG00000244624.3	KRTAP20-1	0	1
1	+	ENSG00000244682.7	FCGR2C	0	0
20	-	ENSG00000244687.11	UBE2V1	113.73472	0.9868583
7	-	ENSG00000244693.1	CTAGE8	0	1
6	-	ENSG00000244694.7	PTCHD4	0.030980748	1
6	+	ENSG00000244731.7	C4A	0.57331012	0.5515375
11	-	ENSG00000244734.3	HBB	0.12405434	1
22	+	ENSG00000244752.2	CRYBB2	0	1
13	-	ENSG00000244754.8	N4BP2L2	12.072726	0.25999746
19	-	ENSG00000245680.9	ZNF585B	7.011071	0.81009954
19	-	ENSG00000245848.2	CEBPA	0.051001996	1
12	+	ENSG00000246705.4	H2AFJ	4.2577302	1
15	-	ENSG00000246922.8	UBAP1L	0.27577406	0.66455578
12	+	ENSG00000247077.6	PGAM5	11.535516	0.35606844
20	+	ENSG00000247315.3	ZCCHC3	40.779482	1
11	+	ENSG00000247595.4	SPTY2D1-AS1	0.14966298	0.47580336
3	-	ENSG00000247596.8	TWF2	28.288842	0.7011555
2	+	ENSG00000247626.4	MARS2	18.140034	1
X	-	ENSG00000247746.4	USP51	1.80901	1
19	+	ENSG00000248098.11	BCKDHA	30.04923	0.90023952
19	-	ENSG00000248099.3	INSL3	0.087830434	1
5	+	ENSG00000248109.2	CTC-295J13.3	0	1
4	-	ENSG00000248144.5	ADH1C	0	1
6	+	ENSG00000248167.7	TRIM39-RPP21	0	0.73162464
8	+	ENSG00000248235.6	AC037459.4	0	0.92371586
4	+	ENSG00000248329.5	APELA	0.098418586	0.76727606
1	-	ENSG00000248333.8	CDK11B	0.39305784	0.0058069628
5	+	ENSG00000248383.4	PCDHAC1	0	1
19	-	ENSG00000248385.7	TARM1	0	1
22	+	ENSG00000248405.10	PRR5-ARHGAP8	0	0.8974359
5	-	ENSG00000248483.6	POU5F2	0.8800602	1
1	+	ENSG00000248485.1	PCP4L1	0.26229348	0.77309222
3	+	ENSG00000248487.8	ABHD14A	3.5283908	0.70736938
3	-	ENSG00000248592.7	TMEM110-MUSTN1	0	0.62405206
11	+	ENSG00000248643.5	RBM14-RBM4	0	1
2	-	ENSG00000248672.5	LY75-CD302	0.038426952	0.25333314
11	-	ENSG00000248712.7	CCDC153	0	0
4	-	ENSG00000248713.1	RP11-766F14.2	0	1
11	+	ENSG00000248746.5	ACTN3	0.04177507	0.7864617
22	-	ENSG00000248751.6	RP1-130H16.18	0	0.64249788
4	+	ENSG00000248771.5	LINC01207	0.24038438	1
17	+	ENSG00000248871.1	TNFSF12-TNFSF13	0	0.1418608
15	-	ENSG00000248905.8	FMN1	0.11162922	1
7	-	ENSG00000248919.7	ATP5J2-PTCD1	0.266000016	0.48783098
4	+	ENSG00000248920.2	USP17L19	0	1
4	+	ENSG00000248933.2	USP17L22	0	1
6	-	ENSG00000248993.1	XXbac-BPG181M17.5	0	0.97412856
4	+	ENSG00000249104.2	USP17L17	0	1
19	+	ENSG00000249115.8	HAUS5	4.0771646	0.2937199
20	-	ENSG00000249139.1	EPPIN-WFDC6	0	1
6	-	ENSG00000249141.1	RP11-514O12.4	0.072236854	0.87131808
5	+	ENSG00000249158.6	PCDHA11	0	1
21	-	ENSG00000249209.2	AP000304.12	0	0.91555382
22	-	ENSG00000249222.1	ATP5L2	0	1
15	+	ENSG00000249240.2	AC069368.3	0	0.91919138
4	-	ENSG00000249242.7	TMEM150C	0.35082394	1
7	+	ENSG00000249319.2	AC068533.7	0.29755396	0.80900148
5	-	ENSG00000249437.7	NAIP	0.08668873	0.91688598
17	-	ENSG00000249459.8	ZNF286B	1.0877874	1
19	+	ENSG00000249471.7	ZNF324B	4.8007514	0.9229935
6	+	ENSG00000249481.6	SPATS1	0	1
4	+	ENSG00000249581.2	CLRN2	0	1
22	+	ENSG00000249590.7	RP4-539M6.19	0	0.574179
21	+	ENSG00000249624.8	AP000295.9	0	0.9515778
4	+	ENSG00000249693.2	THEGL	0	1
19	-	ENSG00000249709.7	ZNF564	4.9612818	0.82295922
2	+	ENSG00000249715.9	FER1L5	0	1
5	-	ENSG00000249751.3	ECSCR	0	1
7	+	ENSG00000249773.3	RP11-15K19.2	0	0.91623988
4	+	ENSG00000249811.2	USP17L21	0	1
6	-	ENSG00000249853.7	HS3ST5	0	1
10	+	ENSG00000249860.3	MTRNR2L5	0	1
19	+	ENSG00000249861.3	LGALS16	0	1
2	-	ENSG00000249884.8	RNF103-CHMP3	0.28233826	0.93215406
5	+	ENSG00000249915.7	PDCD6	46.190102	0.91217562
15	-	ENSG00000249931.4	GOLGA8K	0	1
4	+	ENSG00000249948.6	GBA3	0	1
16	-	ENSG00000249961.9	TERB1	0.07197199	1
10	+	ENSG00000249967.1	RP11-548K23.11	0	0.96003046
3	-	ENSG00000249992.1	TMEM158	0	1
15	-	ENSG00000250021.7	C15orf38-AP3S2	8.0472926	0.98751842
19	+	ENSG00000250067.11	YJEFN3	0.066894458	0.45558706
12	-	ENSG00000250091.2	DNAH10OS	0.2473286	1
5	+	ENSG00000250120.6	PCDHA10	0.33076896	1
3	+	ENSG00000250151.9	ARPC4-TTLL3	0.80155894	0.52903722
4	+	ENSG00000250254.1	PTTG2	0	1
6	-	ENSG00000250264.1	XXbac-BPG246D15.9	0.38373832	0.2887948
4	-	ENSG00000250298.2	GIMD1	0	1
8	+	ENSG00000250305.8	KIAA1456	0.4303239	1
4	+	ENSG00000250312.6	ZNF718	3.3533392	0.72012342
4	+	ENSG00000250317.8	SMIM20	10.935288	0.98237142
X	+	ENSG00000250349.3	RP5-972B16.2	0	1
4	-	ENSG00000250361.6	GYPB	0	1
14	+	ENSG00000250366.2	TUNAR	0	1
5	+	ENSG00000250378.2	RP11-119J18.1	0	1
X	-	ENSG00000250423.2	KIAA1210	0.046556798	1
7	+	ENSG00000250424.4	RP5-877J2.1	0	0.7619884
22	-	ENSG00000250479.8	CHCHD10	8.4517482	0.68670018
4	+	ENSG00000250486.3	FAM218A	0.92364018	1
17	+	ENSG00000250506.6	CDK3	1.6544388	0.29932524
12	+	ENSG00000250510.7	GPR162	0	1
2	-	ENSG00000250565.6	ATP6V1E2	1.662848	0.3888609
8	+	ENSG00000250571.6	GLI4	3.9043688	1
6	+	ENSG00000250641.1	XXbac-BPG32J3.19	0	1
11	-	ENSG00000250644.3	RP11-295K3.1	0.2507154	0.96228438
4	+	ENSG00000250673.2	RP11-6L6.2	0	0.99079336
13	-	ENSG00000250709.1	CCDC169-SOHLH2	0	1
1	-	ENSG00000250719.1	RP11-322N21.2	0	1
5	-	ENSG00000250722.5	SEPP1	0.25846176	0.53963972
2	-	ENSG00000250741.6	NT5C1B-RDH14	0	1
4	+	ENSG00000250745.2	USP17L20	0	1
19	-	ENSG00000250799.9	PRODH2	0	1
5	+	ENSG00000250803.6	CTC-441N14.4	0	1
4	+	ENSG00000250821.2	RP11-345F18.1	0	1
4	+	ENSG00000250844.2	USP17L18	0	1
4	+	ENSG00000250913.2	USP17L23	0	1
3	+	ENSG00000251012.1	RP11-484M3.5	0	1
2	+	ENSG00000251039.2	IGKV2D-40	0	1
9	+	ENSG00000251184.1	RP11-101E3.5	0	0.99119568
X	-	ENSG00000251192.7	ZNF674	2.725557	0.81720404
5	-	ENSG00000251201.8	TMED7-TICAM2	0.1520075016404	0.97313586
1	+	ENSG00000251246.1	RP11-540D14.8	0	0
19	+	ENSG00000251247.9	ZNF345	4.1744604	1
6	+	ENSG00000251258.1	RFPL4B	0	1
3	+	ENSG00000251287.8	ALG1L2	0	0.2005773
22	+	ENSG00000251322.7	SHANK3	0	1
9	+	ENSG00000251349.3	MSANTD3-TMEFF1	0.2004177	0.99632392
