chr	strand	gene_id	gene_symbol	omega_p2	rate_p2
19	-	ENSG00000188868.13	ZNF563	1.6284076	0.93033944
15	-	ENSG00000188869.12	TMC3	0	0
17	-	ENSG00000188878.18	FBF1	0.8711184	0.15646524
7	-	ENSG00000188883.4	KLRG2	0	1
2	-	ENSG00000188886.3	ASTL	0	1
17	+	ENSG00000188895.11	MSL1	45.862388	0.88284796
16	-	ENSG00000188897.8	CTD-3088G3.8	0	1
12	+	ENSG00000188906.14	LRRK2	3.0567732	0.4542386
11	-	ENSG00000188909.4	BSX	0	1
1	+	ENSG00000188910.7	GJB3	0.0247791	1
10	-	ENSG00000188916.8	FAM196A	0.078404452	1
X	-	ENSG00000188917.14	TRMT2B	0	0
9	-	ENSG00000188921.13	HACD4	8.7062956	0.6022308
1	-	ENSG00000188931.3	CFAP126	0	1
X	+	ENSG00000188937.5	NYX	0	1
9	-	ENSG00000188938.15	FAM120AOS	4.1940252	0.2867304
3	-	ENSG00000188958.9	UTS2B	0.68306456	1
9	-	ENSG00000188959.9	C9orf152	0	1
1	-	ENSG00000188976.10	NOC2L	14.528996	0.26566712
4	+	ENSG00000188981.10	MSANTD1	0	1
1	+	ENSG00000188984.11	AADACL3	0	1
9	+	ENSG00000188986.5	NELFB	32.645408	0.57115116
12	-	ENSG00000188991.3	SLC15A5	0	1
21	-	ENSG00000188992.11	LIPI	0	1
4	-	ENSG00000188993.3	LRRC66	0.4524884	0.86085888
6	+	ENSG00000188994.12	ZNF292	31.931504	0.72822264
6	-	ENSG00000188996.4	HUS1B	0	1
11	-	ENSG00000188997.7	KCTD21	11.624768	1
19	-	ENSG00000189001.10	SBSN	4.7869444	0.86903848
6	-	ENSG00000189007.15	ADAT2	7.1237376	0.7091362
19	+	ENSG00000189013.14	KIR2DL4	0	1
X	+	ENSG00000189023.10	MAGEB16	0	1
1	-	ENSG00000189030.9	VHLL	0	1
X	+	ENSG00000189037.7	DUSP21	0	1
19	+	ENSG00000189042.13	ZNF567	3.8029712	0.95087248
7	-	ENSG00000189043.9	NDUFA4	66.720368	0.9919318
5	+	ENSG00000189045.13	ANKDD1B	0	0.744164
12	-	ENSG00000189046.10	ALKBH2	10.322988	1
17	-	ENSG00000189050.15	RNFT1	1.46559	0.65050112
17	-	ENSG00000189051.5	RNF222	0.033641076	1
19	+	ENSG00000189052.6	CGB5	0	1
7	-	ENSG00000189056.13	RELN	0.21943076	0.73444296
11	+	ENSG00000189057.10	FAM111B	0.71930556	0.97200516
3	-	ENSG00000189058.8	APOD	14.214424	0.95905552
22	+	ENSG00000189060.5	H1F0	38.569144	1
X	+	ENSG00000189064.8	GAGE2A	0	1
16	-	ENSG00000189067.12	LITAF	13.01956	1
19	-	ENSG00000189068.9	VSTM1	0	1
7	-	ENSG00000189077.10	TMEM120A	1.4855116	0.72803584
12	+	ENSG00000189079.15	ARID2	13.580824	0.46833668
10	-	ENSG00000189090.7	FAM25G	0	1
16	+	ENSG00000189091.12	SF3B3	54.35656	0.74032148
4	+	ENSG00000189099.11	PRSS48	0	1
X	+	ENSG00000189108.12	IL1RAPL2	0	0.95366056
19	+	ENSG00000189114.6	BLOC1S3	8.3715276	1
17	-	ENSG00000189120.4	SP6	0.1443082	1
5	-	ENSG00000189127.7	ANKRD34B	0	1
10	+	ENSG00000189129.13	PLAC9	3.718256	0.83770952
X	+	ENSG00000189132.6	FAM47B	0	1
6	+	ENSG00000189134.3	NKAPL	0.64113192	1
14	-	ENSG00000189139.5	FSCB	0	1
7	+	ENSG00000189143.9	CLDN4	0.69157124	1
19	-	ENSG00000189144.13	ZNF573	0	1
17	+	ENSG00000189152.10	GRAPL	0	1
4	+	ENSG00000189157.13	FAM47E	0.8845182	0.94994
17	-	ENSG00000189159.15	HN1	26.658468	0.99344512
19	+	ENSG00000189164.14	ZNF527	0.91137876	0.99243116
13	-	ENSG00000189167.11	ZAR1L	0	1
21	+	ENSG00000189169.7	KRTAP10-12	0	1
1	-	ENSG00000189171.14	S100A13	32.278552	0.58126076
10	+	ENSG00000189180.15	ZNF33A	12.866444	0.71793728
1	-	ENSG00000189181.4	OR14I1	0	1
12	-	ENSG00000189182.9	KRT77	0	1
4	-	ENSG00000189184.11	PCDH18	57.345348	0.89329172
X	+	ENSG00000189186.10	DCAF8L2	0	1
19	-	ENSG00000189190.9	ZNF600	0	0
1	+	ENSG00000189195.10	BTBD8	0.51983448	0.79310624
X	+	ENSG00000189221.9	MAOA	11.723596	0.81332044
15	+	ENSG00000189227.5	C15orf61	6.2070368	1
8	-	ENSG00000189233.11	NUGGC	0.26658372	1
6	-	ENSG00000189241.6	TSPYL1	51.650704	1
X	-	ENSG00000189252.4	SPANXN3	0	1
11	-	ENSG00000189253.7	TRIM64B	0	1
1	+	ENSG00000189266.11	PNRC2	52.438712	0.87174644
22	-	ENSG00000189269.12	DRICH1	0	0.95452608
1	+	ENSG00000189280.3	GJB5	0.026407876	1
3	-	ENSG00000189283.9	FHIT	0.2907012	0.99612184
2	-	ENSG00000189292.15	FAM150B	0	1
6	+	ENSG00000189298.13	ZKSCAN3	3.768914	0.68955692
X	+	ENSG00000189299.6	FOXR2	0	1
22	-	ENSG00000189306.10	RRP7A	24.844008	0.80649684
4	-	ENSG00000189308.10	LIN54	7.6896904	0.73182556
10	-	ENSG00000189319.13	FAM53B	12.538384	0.99020148
7	-	ENSG00000189320.8	FAM180A	6.7130948	0.97254968
6	-	ENSG00000189325.6	C6orf222	0	1
X	+	ENSG00000189326.4	SPANXN4	0	1
1	-	ENSG00000189334.8	S100A14	0.22079316	0.89471024
1	+	ENSG00000189337.16	KAZN	10.270916	0.74085996
1	-	ENSG00000189339.11	SLC35E2B	45.449576	0.51515836
2	+	ENSG00000189350.12	FAM179A	0.26978496	1
9	+	ENSG00000189357.8	SPATA31D4	0	1
2	-	ENSG00000189362.11	NEMP2	3.2829988	0.7389104
3	-	ENSG00000189366.9	ALG1L	0	1
6	-	ENSG00000189367.14	KIAA0408	0.79538016	0.77745224
X	+	ENSG00000189369.8	GSPT2	12.419252	1
17	-	ENSG00000189375.10	TBC1D28	0	1
8	-	ENSG00000189376.11	C8orf76	8.2831532	0.81531624
19	-	ENSG00000189377.8	CXCL17	0	1
X	+	ENSG00000189401.2	OTUD6A	0	1
13	-	ENSG00000189403.14	HMGB1	138.6368	0.61221296
1	+	ENSG00000189409.13	MMP23B	0	1
1	-	ENSG00000189410.11	SH2D5	0.11817816	0.59028884
X	+	ENSG00000189420.8	ZFP92	0.3478378	1
19	+	ENSG00000189430.12	NCR1	0	1
11	+	ENSG00000189431.7	RASSF10	0	1
1	+	ENSG00000189433.5	GJB4	0	1
1	+	ENSG00000196071.4	OR2L13	0	1
10	-	ENSG00000196072.11	BLOC1S2	22.303348	0.91238032
20	-	ENSG00000196074.12	SYCP2	0.5216656	0.97868744
19	-	ENSG00000196081.9	ZNF724P	0.15921044	1
3	+	ENSG00000196083.9	IL1RAP	9.9905624	0.89720836
20	-	ENSG00000196090.12	PTPRT	0	1
12	+	ENSG00000196091.13	MYBPC1	0	0.925038
9	-	ENSG00000196092.12	PAX5	0	1
3	+	ENSG00000196098.2	OR5K4	0	1
11	-	ENSG00000196099.4	OR6M1	0	1
4	-	ENSG00000196104.10	SPOCK3	0	1
19	-	ENSG00000196109.6	ZNF676	0	1
19	-	ENSG00000196110.7	ZNF699	0.99744176	0.84213944
9	+	ENSG00000196116.7	TDRD7	7.8413348	0.80578296
16	-	ENSG00000196118.11	CCDC189	0.065422436	0.7971604
11	+	ENSG00000196119.6	OR8A1	0	1
16	-	ENSG00000196123.12	KIAA0895L	5.6100964	0.6784868
6	-	ENSG00000196126.10	HLA-DRB1	0.25824328	0.9444998
19	+	ENSG00000196131.6	VN1R2	0.036790184	1
20	+	ENSG00000196132.11	MYT1	0	1
14	+	ENSG00000196136.16	SERPINA3	0.039515444	1
10	+	ENSG00000196139.13	AKR1C3	5.596058	0.83715392
2	+	ENSG00000196141.13	SPATS2L	66.562096	0.92082844
8	-	ENSG00000196150.13	ZNF250	4.303536	0.8109646
2	-	ENSG00000196151.10	WDSUB1	2.9385208	0.29603264
9	+	ENSG00000196152.10	ZNF79	2.960944	0.93175364
1	-	ENSG00000196154.11	S100A4	44.561276	0.7890118
16	+	ENSG00000196155.12	PLEKHG4	1.779734	0.042705876
17	-	ENSG00000196156.4	KRTAP4-3	0	1
4	+	ENSG00000196159.11	FAT4	0	0
8	-	ENSG00000196166.3	C8orf86	0	1
17	+	ENSG00000196169.14	KIF19	0	1
1	-	ENSG00000196171.3	OR6K2	0	1
19	-	ENSG00000196172.9	ZNF681	0.69847964	0.99286564
10	+	ENSG00000196177.12	ACADSB	16.519056	0.82317416
1	-	ENSG00000196182.10	STK40	12.377936	0.51952428
1	+	ENSG00000196184.8	OR10J1	0	1
1	-	ENSG00000196187.11	TMEM63A	8.4116008	0.2487984
1	-	ENSG00000196188.10	CTSE	0	1
1	+	ENSG00000196189.12	SEMA4A	0.60928256	0.89168152
9	+	ENSG00000196196.2	HRCT1	0.46398012	1
13	+	ENSG00000196199.13	MPHOSPH8	30.162256	0.54056492
2	+	ENSG00000196208.13	GREB1	0.40206364	0.98885044
20	-	ENSG00000196209.12	SIRPB2	0	1
19	+	ENSG00000196214.10	ZNF766	9.0858844	1
19	+	ENSG00000196218.12	RYR1	0.07027564	1
3	-	ENSG00000196220.15	SRGAP3	0.31555464	0.9935202
11	-	ENSG00000196224.7	KRTAP5-3	0	1
20	+	ENSG00000196227.10	FAM217B	6.5406636	0.75743384
2	+	ENSG00000196228.3	SULT1C3	0	1
10	+	ENSG00000196233.12	LCOR	20.764204	0.91821432
19	+	ENSG00000196235.13	SUPT5H	44.030876	0.48647308
22	+	ENSG00000196236.12	XPNPEP3	8.0076736	0.47126616
1	+	ENSG00000196240.3	OR2T2	0	1
1	-	ENSG00000196242.7	OR2C3	0	1
7	+	ENSG00000196247.11	ZNF107	3.9556828	0.94282716
11	-	ENSG00000196248.4	OR10S1	0	1
6	-	ENSG00000196260.4	SFTA2	0	1
7	+	ENSG00000196262.13	PPIA	371.47036	0.97142172
19	+	ENSG00000196263.7	ZNF471	6.5870472	0.91395592
1	-	ENSG00000196266.4	OR10J3	0	1
19	-	ENSG00000196267.12	ZNF836	1.585622	0.98860588
19	+	ENSG00000196268.11	ZNF493	3.5629944	1
7	-	ENSG00000196275.13	GTF2IRD2	1.7967032	1
3	+	ENSG00000196277.15	GRM7	0	1
6	-	ENSG00000196284.14	SUPT3H	2.6226004	0.73242116
1	+	ENSG00000196289.7	BECN2	0	1
2	+	ENSG00000196290.14	NIF3L1	12.277588	0.87327644
16	+	ENSG00000196296.13	ATP2A1	0.48448428	0.25471348
9	-	ENSG00000196305.17	IARS	123.85884	0.75078864
9	-	ENSG00000196312.12	MFSD14C	0.21833828	0.054239504
7	+	ENSG00000196313.11	POM121	15.131004	0.17768052
11	-	ENSG00000196323.11	ZBTB44	24.287884	0.97722964
7	+	ENSG00000196329.11	GIMAP5	0	1
7	+	ENSG00000196335.12	STK31	0	1
19	-	ENSG00000196337.11	CGB7	0.07047844	1
X	+	ENSG00000196338.12	NLGN3	0	1
11	-	ENSG00000196341.2	OR8D1	0	1
4	-	ENSG00000196344.11	ADH7	0	1
3	+	ENSG00000196345.12	ZKSCAN7	3.3233332	0.58540036
19	+	ENSG00000196350.8	ZNF729	0	1
1	+	ENSG00000196352.14	CD55	27.53536	0.91812756
3	-	ENSG00000196353.11	CPNE4	0	1
19	-	ENSG00000196357.11	ZNF565	2.0890784	0.96948092
9	+	ENSG00000196358.10	NTNG2	0.23880316	0.99162
19	-	ENSG00000196361.9	ELAVL3	0	1
9	+	ENSG00000196363.9	WDR5	27.550792	0.60044644
19	-	ENSG00000196365.11	LONP1	37.64484	0.67759592
7	+	ENSG00000196367.12	TRRAP	18.78564	0.20182932
X	-	ENSG00000196368.4	NUDT11	7.2537648	0.98495224
1	-	ENSG00000196369.10	SRGAP2B	0	0
11	+	ENSG00000196371.3	FUT4	12.274124	1
10	-	ENSG00000196372.12	ASB13	6.579876	0.80356264
6	+	ENSG00000196376.10	SLC35F1	0	1
8	-	ENSG00000196378.11	ZNF34	2.2012488	0.87244292
19	-	ENSG00000196381.10	ZNF781	0.32920324	0.75801668
14	+	ENSG00000196383.5	OR4Q2	0	1
12	+	ENSG00000196387.9	ZNF140	0.3665816	0.079030476
17	-	ENSG00000196388.8	INCA1	0	0
15	+	ENSG00000196391.10	ZNF774	1.312536	1
20	+	ENSG00000196396.9	PTPN1	29.3441	0.48606388
14	+	ENSG00000196405.12	EVL	12.826648	0.84505052
X	-	ENSG00000196406.4	SPANXD	0	1
1	-	ENSG00000196407.11	THEM5	0.033486836	1
16	-	ENSG00000196408.11	NOXO1	0	1
7	-	ENSG00000196411.9	EPHB4	17.011044	0.70188004
19	+	ENSG00000196415.9	PRTN3	0	1
19	+	ENSG00000196417.12	ZNF765	6.859206	0.98336732
1	-	ENSG00000196418.12	ZNF124	1.6664924	0.91176404
22	+	ENSG00000196419.12	XRCC6	200.47688	0.92087656
1	-	ENSG00000196420.7	S100A5	0.071319564	0.81939576
20	+	ENSG00000196421.8	LINC00176	0	1
9	+	ENSG00000196422.10	PPP1R26	13.099512	1
1	-	ENSG00000196427.13	NBPF4	0	1
3	+	ENSG00000196428.12	TSC22D2	8.3521616	0.20431644
22	+	ENSG00000196431.3	CRYBA4	0	1
X	+	ENSG00000196433.12	ASMT	0	1
16	+	ENSG00000196436.8	NPIPB15	0	0.4500442
19	-	ENSG00000196437.10	ZNF569	4.0090612	0.91493748
X	+	ENSG00000196440.11	ARMCX4	0	0
1	-	ENSG00000196449.3	YRDC	6.0011512	0.62808956
7	-	ENSG00000196453.7	ZNF777	0	0
3	-	ENSG00000196455.7	PIK3R4	13.33716	0.7502898
7	+	ENSG00000196456.10	ZNF775	3.8322108	0.74081608
12	-	ENSG00000196458.10	ZNF605	4.0378496	0.14508736
X	-	ENSG00000196459.13	TRAPPC2	5.9124008	0.9678636
2	-	ENSG00000196460.12	RFX8	0	0
12	+	ENSG00000196465.10	MYL6B	12.686216	0.93218056
19	-	ENSG00000196466.10	ZNF799	0.93108532	0.92973908
X	+	ENSG00000196468.7	FGF16	0	1
16	-	ENSG00000196470.11	SIAH1	14.656176	1
4	-	ENSG00000196475.5	GK2	0	1
20	-	ENSG00000196476.11	C20orf96	1.094742	0.1032958
1	-	ENSG00000196482.16	ESRRG	0.10804684	1
14	-	ENSG00000196497.15	IPO4	4.5533292	0.34773452
12	-	ENSG00000196498.13	NCOR2	14.860812	0.069153816
16	-	ENSG00000196502.11	SULT1A1	0.24643352	0.73389064
4	+	ENSG00000196503.2	ARL9	0.14266588	0.9430488
2	-	ENSG00000196504.15	PRPF40A	50.735188	0.51740408
1	-	ENSG00000196505.10	GDAP2	7.1981664	0.87701332
X	+	ENSG00000196507.10	TCEAL3	23.18682	0.9407812
12	-	ENSG00000196510.12	ANAPC7	15.879524	0.92153928
7	-	ENSG00000196511.13	TPK1	0.80571244	0.9491008
1	-	ENSG00000196517.11	SLC6A9	1.7684412	0.29855116
4	-	ENSG00000196526.10	AFAP1	46.732692	0.86691568
12	-	ENSG00000196531.10	NACA	229.048	0.95578748
17	-	ENSG00000196535.15	MYO18A	5.800778	0.52885584
1	+	ENSG00000196539.3	OR2T3	0	1
3	-	ENSG00000196542.8	SPTSSB	0	1
17	-	ENSG00000196544.7	BORCS6	4.3632916	1
15	+	ENSG00000196547.14	MAN2A2	6.5607548	0.4486364
1	-	ENSG00000196550.10	FAM72A	1.1566632	0.8235118
14	+	ENSG00000196553.14	LINC00238	0	1
16	+	ENSG00000196557.11	CACNA1H	0.31506332	1
20	-	ENSG00000196562.14	SULF2	3.6782588	0.74531396
11	-	ENSG00000196565.12	HBG2	0.041279236	0.18449552
6	+	ENSG00000196569.11	LAMA2	42.013556	0.50546168
5	-	ENSG00000196570.2	PFN3	0	1
22	-	ENSG00000196576.14	PLXNB2	22.2337	0.13785972
3	+	ENSG00000196578.4	OR5AC2	0	1
1	+	ENSG00000196581.10	AJAP1	0.029769788	0.99949888
7	-	ENSG00000196584.2	XRCC2	0.087836736	0.97052508
6	+	ENSG00000196586.13	MYO6	26.363616	0.69823168
22	-	ENSG00000196588.14	MKL1	31.310072	0.84164384
19	-	ENSG00000196589.6	CTB-25J19.1	0	1
6	-	ENSG00000196591.11	HDAC2	50.822196	0.9455046
9	-	ENSG00000196597.11	ZNF782	1.3300384	0.92047528
11	-	ENSG00000196600.12	SLC22A25	0	1
2	-	ENSG00000196604.12	POTEF	0	1
19	-	ENSG00000196605.7	ZNF846	2.2009044	0.86954292
11	-	ENSG00000196611.4	MMP1	0.55527048	0.74026816
4	-	ENSG00000196616.12	ADH1B	2.5001204	0.84907112
4	-	ENSG00000196620.9	UGT2B15	0	1
18	-	ENSG00000196628.14	TCF4	4.0086256	0.97274816
X	-	ENSG00000196632.10	WNK3	0.20886216	1
7	+	ENSG00000196636.7	SDHAF3	3.4505228	0.7857652
3	+	ENSG00000196639.6	HRH1	10.968772	1
9	+	ENSG00000196642.17	RABL6	46.004732	0.7244818
19	+	ENSG00000196646.11	ZNF136	3.5400856	0.9414638
7	+	ENSG00000196652.11	ZKSCAN5	8.6581132	0.67421388
3	+	ENSG00000196653.11	ZNF502	4.2870952	0.902597
11	+	ENSG00000196655.10	TRAPPC4	6.2032552	0.94747748
2	-	ENSG00000196659.9	TTC30B	3.338622	1
1	-	ENSG00000196660.10	SLC30A10	0	1
11	-	ENSG00000196661.3	OR8B3	0	1
14	+	ENSG00000196663.15	TECPR2	18.28572	0.5916042
X	+	ENSG00000196664.4	TLR7	0	1
11	+	ENSG00000196666.4	FAM180B	0.068371088	0.91450732
5	-	ENSG00000196670.13	ZFP62	10.652884	0.9114752
16	-	ENSG00000196678.13	ERI2	6.9878624	0.5772378
7	-	ENSG00000196683.10	TOMM7	71.649652	0.97329012
19	+	ENSG00000196684.12	HSH2D	0.055232728	1
17	-	ENSG00000196689.11	TRPV1	2.9771244	0.60164168
10	-	ENSG00000196693.14	ZNF33B	0	0
20	-	ENSG00000196700.8	ZNF512B	4.5731068	0.12698272
17	+	ENSG00000196704.11	AMZ2	38.468852	0.82434244
19	+	ENSG00000196705.8	ZNF431	0	0
8	-	ENSG00000196711.8	FAM150A	0	1
17	+	ENSG00000196712.16	NF1	46.553588	0.54348184
7	+	ENSG00000196715.5	VKORC1L1	46.883124	0.97496044
19	-	ENSG00000196724.12	ZNF418	2.1918768	0.75456672
9	+	ENSG00000196730.12	DAPK1	0.51735132	0.62706012
1	+	ENSG00000196734.8	LCE1B	0	1
6	+	ENSG00000196735.11	HLA-DQA1	0	1
9	+	ENSG00000196739.14	COL27A1	0.20755108	0.006969538
5	+	ENSG00000196743.8	GM2A	37.011188	0.99379996
6	+	ENSG00000196747.4	HIST1H2AI	0	1
6	+	ENSG00000196748.9	CLPSL2	0	1
1	-	ENSG00000196754.10	S100A2	0.898947	0.99724288
19	+	ENSG00000196757.7	ZNF700	7.6784196	0.83790152
X	+	ENSG00000196767.6	POU3F4	0	1
1	-	ENSG00000196772.3	OR14A16	0	1
3	-	ENSG00000196776.14	CD47	39.84642	0.75792988
11	+	ENSG00000196778.2	OR52K1	0	1
9	-	ENSG00000196781.14	TLE1	4.3195992	0.5612856
4	-	ENSG00000196782.12	MAML3	2.2059692	0.9653042
6	+	ENSG00000196787.3	HIST1H2AG	0.42538188	1
14	-	ENSG00000196792.11	STRN3	16.183624	0.66846812
10	-	ENSG00000196793.13	ZNF239	3.6523244	0.8954026
5	+	ENSG00000196800.6	SPINK14	0	1
1	-	ENSG00000196805.7	SPRR2B	0	1
2	+	ENSG00000196811.11	CHRNG	0	1
6	+	ENSG00000196812.4	ZSCAN16	0.40856164	0.8076566
9	+	ENSG00000196814.14	MVB12B	2.5360264	0.905771
6	-	ENSG00000196821.9	C6orf106	52.837816	0.80211304
19	-	ENSG00000196826.7	CTD-2192J16.17	0	1
14	+	ENSG00000196832.3	OR11G2	0	1
2	-	ENSG00000196834.11	POTEI	0.14455552	1
20	-	ENSG00000196839.12	ADA	3.4246236	0.58271368
2	+	ENSG00000196843.15	ARID5A	1.0108376	0.74621536
11	-	ENSG00000196844.8	PATE2	0.040908556	1
12	-	ENSG00000196850.5	PPTC7	18.144108	0.72646004
17	-	ENSG00000196859.7	KRT39	0	1
14	+	ENSG00000196860.7	TOMM20L	0	1
2	+	ENSG00000196862.9	RGPD4	0	1
10	+	ENSG00000196865.4	NHLRC2	22.91016	0.80073632
6	-	ENSG00000196866.2	HIST1H2AD	0	1
19	+	ENSG00000196867.7	ZFP28	5.744594	0.52628668
2	-	ENSG00000196872.11	KIAA1211L	0	1
9	+	ENSG00000196873.15	CBWD3	1.6174112	0.73820304
12	+	ENSG00000196876.14	SCN8A	2.6325356	0.44944096
1	-	ENSG00000196878.13	LAMB3	3.2532708	0.66422076
1	+	ENSG00000196890.4	HIST3H2BB	0.078856664	1
5	+	ENSG00000196900.4	TEX43	0	1
6	+	ENSG00000196911.10	KPNA5	8.2748268	0.56215688
2	-	ENSG00000196912.12	ANKRD36B	4.3779356	0.52520088
11	+	ENSG00000196914.8	ARHGEF12	91.562368	0.72048336
12	-	ENSG00000196917.5	HCAR1	0.66554804	1
5	-	ENSG00000196923.13	PDLIM7	26.049324	0.57580924
X	-	ENSG00000196924.14	FLNA	118.4578	0.15273172
10	-	ENSG00000196932.11	TMEM26	0	1
12	+	ENSG00000196935.8	SRGAP1	45.218392	0.52410712
7	-	ENSG00000196937.10	FAM3C	63.669212	0.86572028
14	+	ENSG00000196943.12	NOP9	17.60654	0.38111956
1	+	ENSG00000196944.3	OR2T4	0	1
12	+	ENSG00000196946.9	ZNF705A	0	1
2	+	ENSG00000196950.13	SLC39A10	2.3765168	0.86559456
11	-	ENSG00000196954.13	CASP4	21.7775	0.87238036
19	+	ENSG00000196961.12	AP2A1	85.865328	0.75778332
19	-	ENSG00000196967.10	ZNF585A	7.1270196	0.88210568
10	+	ENSG00000196968.10	FUT11	7.0597924	0.60762504
X	-	ENSG00000196972.8	SMIM10L2B	0.099590496	1
2	+	ENSG00000196975.15	ANXA4	54.256428	0.9149424
X	-	ENSG00000196976.7	LAGE3	7.6465692	0.9480626
3	-	ENSG00000196981.3	WDR5B	7.1730164	1
9	-	ENSG00000196990.8	FAM163B	0	1
16	+	ENSG00000196993.8	NPIPB9	0	1
X	-	ENSG00000196998.17	WDR45	21.581152	0.84256316
16	+	ENSG00000197006.13	METTL9	77.054676	0.99307468
7	+	ENSG00000197008.9	ZNF138	2.1569276	0.79151488
19	+	ENSG00000197013.9	ZNF429	0.145272	0.065991228
19	+	ENSG00000197016.11	ZNF470	7.0002964	0.70342648
19	-	ENSG00000197019.4	SERTAD1	9.9279248	0.96400124
19	-	ENSG00000197020.10	ZNF100	3.2437188	0.94702708
X	-	ENSG00000197021.8	CXorf40B	10.650532	0.6521894
7	+	ENSG00000197024.8	ZNF398	11.534488	0.94737428
7	+	ENSG00000197037.10	ZSCAN25	0.55578992	0.070420024
5	-	ENSG00000197043.13	ANXA6	184.73432	0.72829048
19	+	ENSG00000197044.10	ZNF441	4.7255552	0.91525652
14	-	ENSG00000197045.12	GMFB	81.490612	0.97247104
18	+	ENSG00000197046.11	SIGLEC15	0	1
19	+	ENSG00000197050.10	ZNF420	2.639058	0.96297564
19	+	ENSG00000197054.11	ZNF763	0.43165888	0.94651792
1	+	ENSG00000197056.9	ZMYM1	3.498768	0.54271548
4	+	ENSG00000197057.8	DTHD1	0	1
6	+	ENSG00000197061.4	HIST1H4C	0	1
6	+	ENSG00000197062.11	ZSCAN26	8.896016	0.634781
17	-	ENSG00000197063.10	MAFG	22.87828	0.682603
9	+	ENSG00000197070.13	ARRDC1	0.37419012	0.087104908
22	+	ENSG00000197077.13	KIAA1671	1.8894528	0.62643424
17	-	ENSG00000197079.8	KRT35	0	1
6	+	ENSG00000197081.12	IGF2R	94.66148	0.64847528
1	-	ENSG00000197084.5	LCE1C	0	1
7	-	ENSG00000197093.10	GAL3ST4	2.671202	0.72989412
14	+	ENSG00000197102.10	DYNC1H1	53.6982	0.17492752
1	+	ENSG00000197106.6	SLC6A17	0.069396016	1
19	-	ENSG00000197110.8	IFNL3	0	1
12	+	ENSG00000197111.15	PCBP2	279.67192	0.90912512
20	+	ENSG00000197114.11	ZGPAT	7.5632424	0.82309
14	-	ENSG00000197119.12	SLC25A29	8.3075084	0.8531816
2	-	ENSG00000197121.14	PGAP1	5.3545736	0.7942202
20	+	ENSG00000197122.11	SRC	5.8140824	0.73375384
7	+	ENSG00000197123.9	ZNF679	0	1
19	-	ENSG00000197124.11	ZNF682	0.69054416	0.97872304
11	-	ENSG00000197125.2	OR8B8	0	1
19	-	ENSG00000197128.11	ZNF772	5.4204988	0.94495764
19	+	ENSG00000197134.11	ZNF257	0.0084528928	1
11	+	ENSG00000197136.4	PCNX3	0	0
8	+	ENSG00000197140.14	ADAM32	0.41653464	0.8768228
10	+	ENSG00000197142.10	ACSL5	1.3961828	0.45780812
1	+	ENSG00000197147.12	LRRC8B	3.5203028	0.86718176
7	+	ENSG00000197150.12	ABCB8	7.4103092	0.47454592
6	-	ENSG00000197153.4	HIST1H3J	0	1
7	+	ENSG00000197157.10	SND1	137.93812	0.93338344
16	-	ENSG00000197162.9	ZNF785	7.8798792	0.98460188
16	-	ENSG00000197165.10	SULT1A2	0.11392764	1
13	-	ENSG00000197168.11	NEK5	0	1
17	-	ENSG00000197170.9	PSMD12	24.031412	0.85232856
X	-	ENSG00000197172.10	MAGEA6	0	1
10	+	ENSG00000197177.15	ADGRA1	0	1
8	+	ENSG00000197181.11	PIWIL2	0.072675904	0.9331794
20	-	ENSG00000197183.13	NOL4L	3.6980292	0.73982
9	+	ENSG00000197191.4	CYSRT1	0.30516648	0.85273212
5	+	ENSG00000197208.5	SLC22A4	2.514512	0.86949108
19	-	ENSG00000197213.9	ZSCAN5B	0	1
8	-	ENSG00000197217.12	ENTPD4	33.727388	0.44224144
2	-	ENSG00000197223.11	C1D	12.561672	0.89787788
5	-	ENSG00000197226.12	TBC1D9B	92.1206	0.77352696
9	+	ENSG00000197233.7	OR1J2	0	1
6	+	ENSG00000197238.4	HIST1H4J	0.47136792	1
1	-	ENSG00000197241.3	SLC2A7	0	1
1	+	ENSG00000197245.5	FAM110D	0.02710278	1
14	-	ENSG00000197249.13	SERPINA1	0.3406008	0.9789284
16	-	ENSG00000197253.13	TPSB2	0	1
19	-	ENSG00000197256.10	KANK2	120.22976	0.76554572
6	+	ENSG00000197261.11	C6orf141	0	1
8	-	ENSG00000197265.8	GTF2E2	27.419392	0.97335352
16	-	ENSG00000197272.2	IL27	0	1
1	-	ENSG00000197273.3	GUCA2A	0	1
8	-	ENSG00000197275.13	RAD54B	0.79215016	0.81017468
6	+	ENSG00000197279.3	ZNF165	0.24040268	1
6	+	ENSG00000197283.13	SYNGAP1	0	0
20	-	ENSG00000197296.5	FITM2	14.836844	0.87987376
15	+	ENSG00000197299.10	BLM	0.12210284	0.75551204
16	+	ENSG00000197302.10	ZNF720	2.6267624	0.93224108
11	+	ENSG00000197309.2	OR10D3	0	1
1	+	ENSG00000197312.11	DDI2	32.171368	0.9529552
10	-	ENSG00000197321.14	SVIL	0.91366104	0.018115392
1	-	ENSG00000197323.11	TRIM33	23.285244	0.57537832
14	+	ENSG00000197324.8	LRP10	155.19244	0.88744268
2	-	ENSG00000197329.11	PELI1	4.8160768	0.76746116
7	+	ENSG00000197343.10	ZNF655	13.189828	0.72182808
11	-	ENSG00000197345.12	MRPL21	13.948712	0.92082048
8	-	ENSG00000197353.3	LYPD2	0	1
